연번,호선,고유역번호(외부역코드),역명,수송연월,환승유입인원수
2777,6,2648,봉화산,2022-10,163724
2778,7,2711,장암,2022-10,15915
2779,7,2712,도봉산(7),2022-10,166986
2780,7,2713,수락산,2022-10,197972
2781,7,2714,마들,2022-10,195617
2782,7,2715,노원(7),2022-10,240439
2783,7,2716,중계,2022-10,215552
2784,7,2717,하계,2022-10,268339
2785,7,2718,공릉,2022-10,194969
2786,7,2719,태릉입구(7),2022-10,105966
2787,7,2720,먹골,2022-10,149371
2788,7,2721,중화,2022-10,144004
2789,7,2722,상봉(7),2022-10,236142
2790,7,2723,면목,2022-10,248453
2791,7,2724,사가정,2022-10,253262
2792,7,2725,용마산,2022-10,99904
2793,7,2726,중곡,2022-10,169307
2794,7,2727,군자(7),2022-10,139624
2795,7,2728,어린이대공원,2022-10,296202
2796,7,2729,건대입구(7),2022-10,164267
2797,7,2730,뚝섬유원지,2022-10,151092
2798,7,2731,청담,2022-10,267057
2799,7,2732,강남구청,2022-10,219461
2800,7,2733,학동,2022-10,339467
2801,7,2734,논현,2022-10,211751
2802,7,2735,반포,2022-10,67763
2803,7,2736,고속터미널(7),2022-10,178245
2804,7,2737,내방,2022-10,199698
2805,7,2738,이수(7),2022-10,215940
2806,7,2739,남성,2022-10,164929
2807,7,2740,숭실대입구,2022-10,216268
2808,7,2741,상도,2022-10,159024
2809,7,2742,장승배기,2022-10,116231
2810,7,2743,신대방삼거리,2022-10,201509
2811,7,2744,보라매,2022-10,97431
2812,7,2745,신풍,2022-10,165139
2813,7,2746,대림(7),2022-10,120317
2814,7,2747,남구로,2022-10,253126
2815,7,2748,가산디지털단지(7),2022-10,732547
2816,7,2749,철산,2022-10,403363
2817,7,2750,광명사거리,2022-10,361801
2818,7,2751,천왕,2022-10,161156
2819,7,2752,온수(7),2022-10,138716
2820,8,2811,암사,2022-10,323774
2821,8,2812,천호(8),2022-10,238535
2822,8,2813,강동구청,2022-10,195816
2823,8,2814,몽촌토성,2022-10,132823
2824,8,2815,잠실(8),2022-10,253899
2825,8,2816,석촌(8),2022-10,164338
2826,8,2817,송파,2022-10,157807
2827,8,2818,가락시장(8),2022-10,125413
2828,8,2819,문정,2022-10,408577
2829,8,2820,장지,2022-10,305147
2830,8,2821,복정(8),2022-10,182349
2831,8,2822,산성,2022-10,96550
2832,8,2823,남한산성입구,2022-10,237901
2833,8,2824,단대오거리,2022-10,180180
2834,8,2825,신흥,2022-10,78518
2835,8,2826,수진,2022-10,76303
2836,8,2827,모란(8),2022-10,20144
2837,8,2828,남위례,2022-10,105650
2838,9,4126,언주,2022-10,248921
2839,9,4127,선정릉,2022-10,250017
2840,9,4128,삼성중앙,2022-10,165238
2841,9,4129,봉은사,2022-10,456485
2842,9,4130,종합운동장(9),2022-10,108499
2843,9,4131,삼전,2022-10,142108
2844,9,4132,석촌고분,2022-10,136963
2845,9,4133,석촌(9),2022-10,185688
2846,9,4134,송파나루,2022-10,119874
2847,9,4135,한성백제,2022-10,53243
2848,9,4136,올림픽공원(9),2022-10,232729
2849,9,4137,둔촌오륜,2022-10,20707
2850,9,4138,중앙보훈병원,2022-10,208853
2851,1,150,서울역(1),2022-11,1025310
2852,1,151,시청(1),2022-11,590905
2853,1,152,종각,2022-11,871836
2854,1,153,종로3가(1),2022-11,428241
2855,1,154,종로5가,2022-11,542165
2856,1,155,동대문(1),2022-11,203228
2857,1,156,신설동(1),2022-11,248269
2858,1,157,제기동,2022-11,378553
2859,1,158,청량리,2022-11,428901
2860,1,159,동묘앞(1),2022-11,197492
2861,2,201,시청(2),2022-11,357420
2862,2,202,을지로입구,2022-11,666517
2863,2,203,을지로3가(2),2022-11,342807
2864,2,204,을지로4가(2),2022-11,160612
2865,2,205,동대문역사문화공원(2),2022-11,138765
2866,2,206,신당(2),2022-11,191746
2867,2,207,상왕십리,2022-11,197056
2868,2,208,왕십리(2),2022-11,183188
2869,2,209,한양대,2022-11,233845
2870,2,210,뚝섬,2022-11,384338
2871,2,211,성수,2022-11,686393
2872,2,212,건대입구(2),2022-11,392537
2873,2,213,구의,2022-11,273698
2874,2,214,강변,2022-11,340814
2875,2,215,잠실나루,2022-11,183533
2876,2,216,잠실(2),2022-11,818026
2877,2,217,잠실새내,2022-11,258938
2878,2,218,종합운동장(2),2022-11,139263
2879,2,219,삼성,2022-11,697528
2880,2,220,선릉,2022-11,595251
2881,2,221,역삼,2022-11,785579
2882,2,222,강남,2022-11,807680
2883,2,223,교대(2),2022-11,406427
2884,2,224,서초,2022-11,262536
2885,2,225,방배,2022-11,219252
2886,2,226,사당(2),2022-11,450056
2887,2,227,낙성대,2022-11,341839
2888,2,228,서울대입구,2022-11,553609
2889,2,229,봉천,2022-11,265839
2890,2,230,신림,2022-11,673298
2891,2,231,신대방,2022-11,319581
2892,2,232,구로디지털단지,2022-11,786070
2893,2,233,대림(2),2022-11,289324
2894,2,234,신도림,2022-11,767189
2895,2,235,문래,2022-11,344727
2896,2,236,영등포구청(2),2022-11,289219
2897,2,237,당산,2022-11,258312
2898,2,238,합정(2),2022-11,499642
2899,2,239,홍대입구,2022-11,1123186
2900,2,240,신촌,2022-11,573141
2901,2,241,이대,2022-11,278110
2902,2,242,아현,2022-11,132676
2903,2,243,충정로(2),2022-11,127348
2904,2,244,용답,2022-11,30998
2905,2,245,신답,2022-11,10336
2906,2,246,신설동(2),2022-11,54194
2907,2,247,도림천,2022-11,24040
2908,2,248,양천구청,2022-11,118433
2909,2,249,신정네거리,2022-11,175644
2910,2,250,용두,2022-11,20758
2911,3,309,지축,2022-11,108372
2912,3,310,구파발,2022-11,356289
2913,3,311,연신내(3),2022-11,488118
2914,3,312,불광(3),2022-11,246888
2915,3,313,녹번,2022-11,211623
2916,3,314,홍제,2022-11,277604
2917,3,315,무악재,2022-11,65826
2918,3,316,독립문,2022-11,117412
2919,3,317,경복궁,2022-11,473640
2920,3,318,안국,2022-11,526540
2921,3,319,종로3가(3),2022-11,199004
2922,3,320,을지로3가(3),2022-11,126377
2923,3,322,동대입구,2022-11,261852
2924,3,323,약수(3),2022-11,182313
2925,3,324,금호,2022-11,117342
2926,3,325,옥수,2022-11,155450
2927,3,326,압구정,2022-11,670251
2928,3,327,신사,2022-11,602060
2929,3,328,잠원,2022-11,80913
2930,3,329,고속터미널(3),2022-11,729985
2931,3,330,교대(3),2022-11,156684
2932,3,331,남부터미널,2022-11,618518
2933,3,332,양재,2022-11,758844
2934,3,333,매봉,2022-11,232661
2935,3,334,도곡,2022-11,84939
2936,3,335,대치,2022-11,179402
2937,3,336,학여울,2022-11,39251
2938,3,337,대청,2022-11,149547
2939,3,338,일원,2022-11,174539
2940,3,339,수서,2022-11,288568
2941,3,340,가락시장(3),2022-11,122918
2942,3,341,경찰병원,2022-11,135827
2943,3,342,오금(3),2022-11,71985
2944,4,409,당고개,2022-11,115083
2945,4,410,상계,2022-11,265869
2946,4,411,노원(4),2022-11,239960
2947,4,412,창동,2022-11,454982
2948,4,413,쌍문,2022-11,420637
2949,4,414,수유,2022-11,546922
2950,4,415,미아,2022-11,225202
2951,4,416,미아사거리,2022-11,401051
2952,4,417,길음,2022-11,358445
2953,4,418,성신여대입구,2022-11,320742
2954,4,419,한성대입구,2022-11,254613
2955,4,420,혜화,2022-11,720604
2956,4,421,동대문(4),2022-11,323270
2957,4,422,동대문역사문화공원(4),2022-11,136634
2958,4,423,충무로(4),2022-11,438810
2959,4,424,명동,2022-11,535093
2960,4,425,회현,2022-11,507055
2961,4,426,서울역(4),2022-11,356111
2962,4,427,숙대입구,2022-11,248127
2963,4,428,삼각지(4),2022-11,103650
2964,4,429,신용산,2022-11,319335
2965,4,430,이촌,2022-11,208835
2966,4,431,동작,2022-11,31594
2967,4,432,이수(총신대입구),2022-11,446594
2968,4,433,사당(4),2022-11,369764
2969,4,434,남태령,2022-11,24087
2970,5,2511,방화,2022-11,88033
2971,5,2512,개화산,2022-11,73623
2972,5,2513,김포공항(5),2022-11,82920
2973,5,2514,송정,2022-11,60338
2974,5,2515,마곡,2022-11,128231
2975,5,2516,발산,2022-11,276801
2976,5,2517,우장산,2022-11,193027
2977,5,2518,화곡,2022-11,360284
2978,5,2519,까치산(5),2022-11,444773
2979,5,2520,신정,2022-11,151134
2980,5,2521,목동,2022-11,261604
2981,5,2522,오목교,2022-11,345262
2982,5,2523,양평(5),2022-11,94288
2983,5,2524,영등포구청(5),2022-11,25208
2984,5,2525,영등포시장,2022-11,135185
2985,5,2526,신길(5),2022-11,54502
2986,5,2527,여의도(5),2022-11,425384
2987,5,2528,여의나루,2022-11,281419
2988,5,2529,마포,2022-11,246934
2989,5,2530,공덕(5),2022-11,200567
2990,5,2531,애오개,2022-11,105873
2991,5,2532,충정로(5),2022-11,56746
2992,5,2533,서대문,2022-11,302850
2993,5,2534,광화문,2022-11,448208
2994,5,2535,종로3가(5),2022-11,160579
2995,5,2536,을지로4가(5),2022-11,44146
2996,5,2537,동대문역사문화공원(5),2022-11,39305
2997,5,2538,청구(5),2022-11,42356
2998,5,2539,신금호,2022-11,110397
2999,5,2540,행당,2022-11,119548
3000,5,2541,왕십리(5),2022-11,29927
3001,5,2542,마장,2022-11,79040
3002,5,2543,답십리,2022-11,248920
3003,5,2544,장한평,2022-11,340810
3004,5,2545,군자(5),2022-11,154881
3005,5,2546,아차산,2022-11,230805
3006,5,2547,광나루,2022-11,189611
3007,5,2548,천호(5),2022-11,223801
3008,5,2549,강동,2022-11,302625
3009,5,2550,길동,2022-11,119124
3010,5,2551,굽은다리,2022-11,131571
3011,5,2552,명일,2022-11,123415
3012,5,2553,고덕,2022-11,130539
3013,5,2554,상일동,2022-11,207061
3014,5,2555,둔촌동,2022-11,141411
3015,5,2556,올림픽공원(5),2022-11,63802
3016,5,2557,방이,2022-11,108199
3017,5,2558,오금(5),2022-11,37737
3018,5,2559,개롱,2022-11,102553
3019,5,2560,거여,2022-11,162673
3020,5,2561,마천,2022-11,123219
3021,5,2562,강일,2022-11,67145
3022,5,2563,미사,2022-11,220256
3023,5,2564,하남풍산,2022-11,47852
3024,5,2565,하남시청,2022-11,77780
3025,5,2566,하남검단산,2022-11,64894
3026,6,2611,응암,2022-11,307811
3027,6,2612,역촌,2022-11,70436
3028,6,2613,불광(6),2022-11,50510
3029,6,2614,독바위,2022-11,47700
3030,6,2616,구산,2022-11,103767
3031,6,2617,새절,2022-11,211566
3032,6,2618,증산,2022-11,174910
3033,6,2619,디지털미디어시티(6),2022-11,257751
3034,6,2620,월드컵경기장,2022-11,93069
3035,6,2621,마포구청,2022-11,210773
3036,6,2622,망원,2022-11,260572
3037,6,2623,합정(6),2022-11,121894
3038,6,2624,상수,2022-11,207693
3039,6,2625,광흥창,2022-11,127745
3040,6,2626,대흥,2022-11,155369
3041,6,2627,공덕(6),2022-11,255890
3042,6,2628,효창공원앞,2022-11,115801
3043,6,2629,삼각지(6),2022-11,76225
3044,6,2630,녹사평,2022-11,82766
3045,6,2631,이태원,2022-11,206115
3046,6,2632,한강진,2022-11,165129
3047,6,2633,버티고개,2022-11,39486
3048,6,2634,약수(6),2022-11,55438
3049,6,2635,청구(6),2022-11,44457
3050,6,2636,신당(6),2022-11,114679
3051,6,2637,동묘앞(6),2022-11,151988
3052,6,2638,창신,2022-11,61054
3053,6,2639,보문,2022-11,115316
3054,6,2640,안암,2022-11,281620
3055,6,2641,고려대,2022-11,176015
3056,6,2642,월곡,2022-11,236534
3057,6,2643,상월곡,2022-11,125217
3058,6,2644,돌곶이,2022-11,176843
3059,6,2645,석계(6),2022-11,258786
3060,6,2646,태릉입구(6),2022-11,98045
3061,6,2647,화랑대,2022-11,195377
3062,6,2648,봉화산,2022-11,167166
3063,7,2711,장암,2022-11,15228
3064,7,2712,도봉산(7),2022-11,163033
3065,7,2713,수락산,2022-11,196327
3066,7,2714,마들,2022-11,198339
3067,7,2715,노원(7),2022-11,238488
3068,7,2716,중계,2022-11,219551
3069,7,2717,하계,2022-11,269337
3070,7,2718,공릉,2022-11,200050
3071,7,2719,태릉입구(7),2022-11,109273
3072,7,2720,먹골,2022-11,150425
3073,7,2721,중화,2022-11,147840
3074,7,2722,상봉(7),2022-11,235664
3075,7,2723,면목,2022-11,250826
3076,7,2724,사가정,2022-11,254258
3077,7,2725,용마산,2022-11,97980
3078,7,2726,중곡,2022-11,170835
3079,7,2727,군자(7),2022-11,142282
3080,7,2728,어린이대공원,2022-11,299850
3081,7,2729,건대입구(7),2022-11,167289
3082,7,2730,뚝섬유원지,2022-11,119719
3083,7,2731,청담,2022-11,274432
3084,7,2732,강남구청,2022-11,224101
3085,7,2733,학동,2022-11,356605
3086,7,2734,논현,2022-11,218028
3087,7,2735,반포,2022-11,69496
3088,7,2736,고속터미널(7),2022-11,181366
3089,7,2737,내방,2022-11,209605
3090,7,2738,이수(7),2022-11,221471
3091,7,2739,남성,2022-11,166731
3092,7,2740,숭실대입구,2022-11,226474
3093,7,2741,상도,2022-11,171435
3094,7,2742,장승배기,2022-11,117916
3095,7,2743,신대방삼거리,2022-11,204365
3096,7,2744,보라매,2022-11,98803
3097,7,2745,신풍,2022-11,165533
3098,7,2746,대림(7),2022-11,114895
3099,7,2747,남구로,2022-11,260594
3100,7,2748,가산디지털단지(7),2022-11,793084
3101,7,2749,철산,2022-11,406900
3102,7,2750,광명사거리,2022-11,360316
3103,7,2751,천왕,2022-11,165612
3104,7,2752,온수(7),2022-11,143656
3105,8,2811,암사,2022-11,327825
3106,8,2812,천호(8),2022-11,242343
3107,8,2813,강동구청,2022-11,204105
3108,8,2814,몽촌토성,2022-11,123869
3109,8,2815,잠실(8),2022-11,239059
3110,8,2816,석촌(8),2022-11,159653
3111,8,2817,송파,2022-11,163356
3112,8,2818,가락시장(8),2022-11,129049
3113,8,2819,문정,2022-11,434170
3114,8,2820,장지,2022-11,312675
3115,8,2821,복정(8),2022-11,186473
3116,8,2822,산성,2022-11,95554
3117,8,2823,남한산성입구,2022-11,243234
3118,8,2824,단대오거리,2022-11,181455
3119,8,2825,신흥,2022-11,84354
3120,8,2826,수진,2022-11,77448
3121,8,2827,모란(8),2022-11,18840
3122,8,2828,남위례,2022-11,110640
3123,9,4126,언주,2022-11,257515
3124,9,4127,선정릉,2022-11,260599
3125,9,4128,삼성중앙,2022-11,176031
3126,9,4129,봉은사,2022-11,473191
3127,9,4130,종합운동장(9),2022-11,107294
3128,9,4131,삼전,2022-11,143772
3129,9,4132,석촌고분,2022-11,139975
3130,9,4133,석촌(9),2022-11,180053
3131,9,4134,송파나루,2022-11,117010
3132,9,4135,한성백제,2022-11,48906
3133,9,4136,올림픽공원(9),2022-11,191560
3134,9,4137,둔촌오륜,2022-11,20558
3135,9,4138,중앙보훈병원,2022-11,216345
3136,1,150,서울역(1),2022-12,1037233
3137,1,151,시청(1),2022-12,580336
3138,1,152,종각,2022-12,917010
3139,1,153,종로3가(1),2022-12,442322
3140,1,154,종로5가,2022-12,570050
3141,1,155,동대문(1),2022-12,205053
3142,1,156,신설동(1),2022-12,244203
3143,1,157,제기동,2022-12,374024
3144,1,158,청량리,2022-12,422960
3145,1,159,동묘앞(1),2022-12,184052
3146,2,201,시청(2),2022-12,350755
3147,2,202,을지로입구,2022-12,737893
3148,2,203,을지로3가(2),2022-12,354068
3149,2,204,을지로4가(2),2022-12,165978
3150,2,205,동대문역사문화공원(2),2022-12,146879
3151,2,206,신당(2),2022-12,196385
3152,2,207,상왕십리,2022-12,201700
3153,2,208,왕십리(2),2022-12,187824
3154,2,209,한양대,2022-12,180717
3155,2,210,뚝섬,2022-12,388801
3156,2,211,성수,2022-12,707179
3157,2,212,건대입구(2),2022-12,407055
3158,2,213,구의,2022-12,279705
3159,2,214,강변,2022-12,337299
3160,2,215,잠실나루,2022-12,178625
3161,2,216,잠실(2),2022-12,948748
3162,2,217,잠실새내,2022-12,267225
3163,2,218,종합운동장(2),2022-12,137670
3164,2,219,삼성,2022-12,751847
3165,2,220,선릉,2022-12,593280
3166,2,221,역삼,2022-12,781473
3167,2,222,강남,2022-12,850708
3168,2,223,교대(2),2022-12,415843
3169,2,224,서초,2022-12,269545
3170,2,225,방배,2022-12,205274
3171,2,226,사당(2),2022-12,475816
3172,2,227,낙성대,2022-12,337638
3173,2,228,서울대입구,2022-12,553224
3174,2,229,봉천,2022-12,268816
3175,2,230,신림,2022-12,693329
3176,2,231,신대방,2022-12,318034
3177,2,232,구로디지털단지,2022-12,793177
3178,2,233,대림(2),2022-12,285704
3179,2,234,신도림,2022-12,787748
3180,2,235,문래,2022-12,349686
3181,2,236,영등포구청(2),2022-12,289346
3182,2,237,당산,2022-12,249438
3183,2,238,합정(2),2022-12,521692
3184,2,239,홍대입구,2022-12,1237964
3185,2,240,신촌,2022-12,573762
3186,2,241,이대,2022-12,248207
3187,2,242,아현,2022-12,129870
3188,2,243,충정로(2),2022-12,123139
3189,2,244,용답,2022-12,26983
3190,2,245,신답,2022-12,10059
3191,2,246,신설동(2),2022-12,58748
3192,2,247,도림천,2022-12,24232
3193,2,248,양천구청,2022-12,117146
3194,2,249,신정네거리,2022-12,177047
3195,2,250,용두,2022-12,22567
3196,3,309,지축,2022-12,110105
3197,3,310,구파발,2022-12,356600
3198,3,311,연신내(3),2022-12,488678
3199,3,312,불광(3),2022-12,242474
3200,3,313,녹번,2022-12,210021
3201,3,314,홍제,2022-12,272294
3202,3,315,무악재,2022-12,65494
3203,3,316,독립문,2022-12,110181
3204,3,317,경복궁,2022-12,406983
3205,3,318,안국,2022-12,493805
3206,3,319,종로3가(3),2022-12,211076
3207,3,320,을지로3가(3),2022-12,133689
3208,3,322,동대입구,2022-12,213801
3209,3,323,약수(3),2022-12,187307
3210,3,324,금호,2022-12,118674
3211,3,325,옥수,2022-12,155328
3212,3,326,압구정,2022-12,706874
3213,3,327,신사,2022-12,629591
3214,3,328,잠원,2022-12,78349
3215,3,329,고속터미널(3),2022-12,793884
3216,3,330,교대(3),2022-12,151878
3217,3,331,남부터미널,2022-12,630345
3218,3,332,양재,2022-12,760903
3219,3,333,매봉,2022-12,234248
3220,3,334,도곡,2022-12,85780
3221,3,335,대치,2022-12,173277
3222,3,336,학여울,2022-12,42312
3223,3,337,대청,2022-12,150631
3224,3,338,일원,2022-12,174195
3225,3,339,수서,2022-12,296140
3226,3,340,가락시장(3),2022-12,126012
3227,3,341,경찰병원,2022-12,141027
3228,3,342,오금(3),2022-12,71902
3229,4,409,당고개,2022-12,115328
3230,4,410,상계,2022-12,265456
3231,4,411,노원(4),2022-12,245237
3232,4,412,창동,2022-12,452677
3233,4,413,쌍문,2022-12,424866
3234,4,414,수유,2022-12,550638
3235,4,415,미아,2022-12,219022
3236,4,416,미아사거리,2022-12,409180
3237,4,417,길음,2022-12,333928
3238,4,418,성신여대입구,2022-12,314549
3239,4,419,한성대입구,2022-12,236315
3240,4,420,혜화,2022-12,736725
3241,4,421,동대문(4),2022-12,330896
3242,4,422,동대문역사문화공원(4),2022-12,147774
3243,4,423,충무로(4),2022-12,423481
3244,4,424,명동,2022-12,646885
3245,4,425,회현,2022-12,544792
3246,4,426,서울역(4),2022-12,358576
3247,4,427,숙대입구,2022-12,233477
3248,4,428,삼각지(4),2022-12,109591
3249,4,429,신용산,2022-12,330550
3250,4,430,이촌,2022-12,214237
3251,4,431,동작,2022-12,26238
3252,4,432,이수(총신대입구),2022-12,450129
3253,4,433,사당(4),2022-12,389945
3254,4,434,남태령,2022-12,25203
3255,5,2511,방화,2022-12,88811
3256,5,2512,개화산,2022-12,73575
3257,5,2513,김포공항(5),2022-12,87897
3258,5,2514,송정,2022-12,62174
3259,5,2515,마곡,2022-12,131012
3260,5,2516,발산,2022-12,283440
3261,5,2517,우장산,2022-12,191013
3262,5,2518,화곡,2022-12,362074
3263,5,2519,까치산(5),2022-12,446824
3264,5,2520,신정,2022-12,153561
3265,5,2521,목동,2022-12,260847
3266,5,2522,오목교,2022-12,355106
3267,5,2523,양평(5),2022-12,99011
3268,5,2524,영등포구청(5),2022-12,25753
3269,5,2525,영등포시장,2022-12,141953
3270,5,2526,신길(5),2022-12,56565
3271,5,2527,여의도(5),2022-12,451488
3272,5,2528,여의나루,2022-12,276802
3273,5,2529,마포,2022-12,265739
3274,5,2530,공덕(5),2022-12,206100
3275,5,2531,애오개,2022-12,106714
3276,5,2532,충정로(5),2022-12,56297
3277,5,2533,서대문,2022-12,304560
3278,5,2534,광화문,2022-12,506835
3279,5,2535,종로3가(5),2022-12,179790
3280,5,2536,을지로4가(5),2022-12,46459
3281,5,2537,동대문역사문화공원(5),2022-12,41542
3282,5,2538,청구(5),2022-12,44419
3283,5,2539,신금호,2022-12,111188
3284,5,2540,행당,2022-12,121945
3285,5,2541,왕십리(5),2022-12,32297
3286,5,2542,마장,2022-12,85558
3287,5,2543,답십리,2022-12,254667
3288,5,2544,장한평,2022-12,351278
3289,5,2545,군자(5),2022-12,160658
3290,5,2546,아차산,2022-12,231017
3291,5,2547,광나루,2022-12,183233
3292,5,2548,천호(5),2022-12,227120
3293,5,2549,강동,2022-12,305438
3294,5,2550,길동,2022-12,124544
3295,5,2551,굽은다리,2022-12,138137
3296,5,2552,명일,2022-12,122692
3297,5,2553,고덕,2022-12,128974
3298,5,2554,상일동,2022-12,208764
3299,5,2555,둔촌동,2022-12,147709
3300,5,2556,올림픽공원(5),2022-12,66883
3301,5,2557,방이,2022-12,112236
3302,5,2558,오금(5),2022-12,36602
3303,5,2559,개롱,2022-12,101623
3304,5,2560,거여,2022-12,163642
3305,5,2561,마천,2022-12,122693
3306,5,2562,강일,2022-12,67769
3307,5,2563,미사,2022-12,219738
3308,5,2564,하남풍산,2022-12,48126
3309,5,2565,하남시청,2022-12,78006
3310,5,2566,하남검단산,2022-12,68884
3311,6,2611,응암,2022-12,312527
3312,6,2612,역촌,2022-12,72241
3313,6,2613,불광(6),2022-12,49892
3314,6,2614,독바위,2022-12,47662
3315,6,2616,구산,2022-12,106279
3316,6,2617,새절,2022-12,209357
3317,6,2618,증산,2022-12,173866
3318,6,2619,디지털미디어시티(6),2022-12,254131
3319,6,2620,월드컵경기장,2022-12,64687
3320,6,2621,마포구청,2022-12,210550
3321,6,2622,망원,2022-12,273951
3322,6,2623,합정(6),2022-12,127445
3323,6,2624,상수,2022-12,216556
3324,6,2625,광흥창,2022-12,130468
3325,6,2626,대흥,2022-12,148892
3326,6,2627,공덕(6),2022-12,255915
3327,6,2628,효창공원앞,2022-12,112731
3328,6,2629,삼각지(6),2022-12,81197
3329,6,2630,녹사평,2022-12,93335
3330,6,2631,이태원,2022-12,224956
3331,6,2632,한강진,2022-12,177939
3332,6,2633,버티고개,2022-12,40426
3333,6,2634,약수(6),2022-12,57309
3334,6,2635,청구(6),2022-12,45666
3335,6,2636,신당(6),2022-12,123181
3336,6,2637,동묘앞(6),2022-12,148233
3337,6,2638,창신,2022-12,60196
3338,6,2639,보문,2022-12,116132
3339,6,2640,안암,2022-12,244499
3340,6,2641,고려대,2022-12,165208
3341,6,2642,월곡,2022-12,227678
3342,6,2643,상월곡,2022-12,117296
3343,6,2644,돌곶이,2022-12,181594
3344,6,2645,석계(6),2022-12,259244
3345,6,2646,태릉입구(6),2022-12,94684
3346,6,2647,화랑대,2022-12,188015
3347,6,2648,봉화산,2022-12,170279
3348,7,2711,장암,2022-12,14433
3349,7,2712,도봉산(7),2022-12,148880
3350,7,2713,수락산,2022-12,197400
3351,7,2714,마들,2022-12,201383
3352,7,2715,노원(7),2022-12,250109
3353,7,2716,중계,2022-12,215675
3354,7,2717,하계,2022-12,271482
3355,7,2718,공릉,2022-12,194515
3356,7,2719,태릉입구(7),2022-12,105049
3357,7,2720,먹골,2022-12,155260
3358,7,2721,중화,2022-12,148747
3359,7,2722,상봉(7),2022-12,247657
3360,7,2723,면목,2022-12,244863
3361,7,2724,사가정,2022-12,256676
3362,7,2725,용마산,2022-12,94857
3363,7,2726,중곡,2022-12,173925
3364,7,2727,군자(7),2022-12,145825
3365,7,2728,어린이대공원,2022-12,262195
3366,7,2729,건대입구(7),2022-12,170541
3367,7,2730,뚝섬유원지,2022-12,114050
3368,7,2731,청담,2022-12,273779
3369,7,2732,강남구청,2022-12,222988
3370,7,2733,학동,2022-12,359606
3371,7,2734,논현,2022-12,220289
3372,7,2735,반포,2022-12,71261
3373,7,2736,고속터미널(7),2022-12,184667
3374,7,2737,내방,2022-12,209915
3375,7,2738,이수(7),2022-12,237074
3376,7,2739,남성,2022-12,164912
3377,7,2740,숭실대입구,2022-12,194314
3378,7,2741,상도,2022-12,158910
3379,7,2742,장승배기,2022-12,118504
3380,7,2743,신대방삼거리,2022-12,205594
3381,7,2744,보라매,2022-12,97728
3382,7,2745,신풍,2022-12,167703
3383,7,2746,대림(7),2022-12,120365
3384,7,2747,남구로,2022-12,260343
3385,7,2748,가산디지털단지(7),2022-12,784065
3386,7,2749,철산,2022-12,415073
3387,7,2750,광명사거리,2022-12,363847
3388,7,2751,천왕,2022-12,162545
3389,7,2752,온수(7),2022-12,134948
3390,8,2811,암사,2022-12,326950
3391,8,2812,천호(8),2022-12,246646
3392,8,2813,강동구청,2022-12,208245
3393,8,2814,몽촌토성,2022-12,125228
3394,8,2815,잠실(8),2022-12,282047
3395,8,2816,석촌(8),2022-12,164853
3396,8,2817,송파,2022-12,169331
3397,8,2818,가락시장(8),2022-12,137202
3398,8,2819,문정,2022-12,432558
3399,8,2820,장지,2022-12,327378
3400,8,2821,복정(8),2022-12,178279
3401,8,2822,산성,2022-12,90098
3402,8,2823,남한산성입구,2022-12,223736
3403,8,2824,단대오거리,2022-12,191223
3404,8,2825,신흥,2022-12,89828
3405,8,2826,수진,2022-12,80117
3406,8,2827,모란(8),2022-12,18950
3407,8,2828,남위례,2022-12,109489
3408,9,4126,언주,2022-12,264479
3409,9,4127,선정릉,2022-12,249941
3410,9,4128,삼성중앙,2022-12,179966
3411,9,4129,봉은사,2022-12,533591
3412,9,4130,종합운동장(9),2022-12,118964
3413,9,4131,삼전,2022-12,151055
3414,9,4132,석촌고분,2022-12,148325
3415,9,4133,석촌(9),2022-12,181083
3416,9,4134,송파나루,2022-12,134995
3417,9,4135,한성백제,2022-12,49734
3418,9,4136,올림픽공원(9),2022-12,222449
3419,9,4137,둔촌오륜,2022-12,22313
3420,9,4138,중앙보훈병원,2022-12,214422
