연번,호선,고유역번호(외부역코드),역명,수송연월,수송인원수
2750,6,2621,마포구청,2023-10,650674
2751,6,2622,망원,2023-10,731418
2752,6,2623,합정(6),2023-10,543737
2753,6,2624,상수,2023-10,527546
2754,6,2625,광흥창,2023-10,396281
2755,6,2626,대흥,2023-10,433542
2756,6,2627,공덕(6),2023-10,794937
2757,6,2628,효창공원앞,2023-10,351923
2758,6,2629,삼각지(6),2023-10,305052
2759,6,2630,녹사평,2023-10,266721
2760,6,2631,이태원,2023-10,677305
2761,6,2632,한강진,2023-10,529504
2762,6,2633,버티고개,2023-10,108003
2763,6,2634,약수(6),2023-10,167049
2764,6,2635,청구(6),2023-10,158681
2765,6,2636,신당(6),2023-10,381656
2766,6,2637,동묘앞(6),2023-10,426061
2767,6,2638,창신,2023-10,164456
2768,6,2639,보문,2023-10,350155
2769,6,2640,안암,2023-10,644022
2770,6,2641,고려대,2023-10,445486
2771,6,2642,월곡,2023-10,603732
2772,6,2643,상월곡,2023-10,320103
2773,6,2644,돌곶이,2023-10,483220
2774,6,2645,석계(6),2023-10,619713
2775,6,2646,태릉입구(6),2023-10,266843
2776,6,2647,화랑대,2023-10,558152
2777,6,2648,봉화산,2023-10,429115
2778,7,2711,장암,2023-10,100662
2779,7,2712,도봉산(7),2023-10,463029
2780,7,2713,수락산,2023-10,573133
2781,7,2714,마들,2023-10,582711
2782,7,2715,노원(7),2023-10,837206
2783,7,2716,중계,2023-10,661898
2784,7,2717,하계,2023-10,809156
2785,7,2718,공릉,2023-10,557144
2786,7,2719,태릉입구(7),2023-10,385172
2787,7,2720,먹골,2023-10,454955
2788,7,2721,중화,2023-10,456860
2789,7,2722,상봉(7),2023-10,743055
2790,7,2723,면목,2023-10,702595
2791,7,2724,사가정,2023-10,737040
2792,7,2725,용마산,2023-10,280058
2793,7,2726,중곡,2023-10,494488
2794,7,2727,군자(7),2023-10,588071
2795,7,2728,어린이대공원,2023-10,796021
2796,7,2729,건대입구(7),2023-10,576447
2797,7,2730,뚝섬유원지,2023-10,582777
2798,7,2731,청담,2023-10,799417
2799,7,2732,강남구청,2023-10,676043
2800,7,2733,학동,2023-10,963326
2801,7,2734,논현,2023-10,696064
2802,7,2735,반포,2023-10,254097
2803,7,2736,고속터미널(7),2023-10,749585
2804,7,2737,내방,2023-10,611227
2805,7,2738,이수(7),2023-10,690090
2806,7,2739,남성,2023-10,509901
2807,7,2740,숭실대입구,2023-10,668234
2808,7,2741,상도,2023-10,524511
2809,7,2742,장승배기,2023-10,392555
2810,7,2743,신대방삼거리,2023-10,636398
2811,7,2744,보라매,2023-10,292586
2812,7,2745,신풍,2023-10,501453
2813,7,2746,대림(7),2023-10,410307
2814,7,2747,남구로,2023-10,673630
2815,7,2748,가산디지털단지(7),2023-10,1897032
2816,7,2749,철산,2023-10,1029561
2817,7,2750,광명사거리,2023-10,954043
2818,7,2751,천왕,2023-10,499351
2819,7,2752,온수(7),2023-10,434505
2820,8,2811,암사,2023-10,865405
2821,8,2812,천호(8),2023-10,679852
2822,8,2813,강동구청,2023-10,495615
2823,8,2814,몽촌토성,2023-10,344006
2824,8,2815,잠실(8),2023-10,721029
2825,8,2816,석촌(8),2023-10,394679
2826,8,2817,송파,2023-10,433921
2827,8,2818,가락시장(8),2023-10,355076
2828,8,2819,문정,2023-10,974350
2829,8,2820,장지,2023-10,794948
2830,8,2821,복정(8),2023-10,465537
2831,8,2822,산성,2023-10,255694
2832,8,2823,남한산성입구,2023-10,651006
2833,8,2824,단대오거리,2023-10,565704
2834,8,2825,신흥,2023-10,238368
2835,8,2826,수진,2023-10,239428
2836,8,2827,모란(8),2023-10,186322
2837,8,2828,남위례,2023-10,328009
2838,9,4126,언주,2023-10,566972
2839,9,4127,선정릉,2023-10,515354
2840,9,4128,삼성중앙,2023-10,377314
2841,9,4129,봉은사,2023-10,1117364
2842,9,4130,종합운동장(9),2023-10,256419
2843,9,4131,삼전,2023-10,364484
2844,9,4132,석촌고분,2023-10,345769
2845,9,4133,석촌(9),2023-10,466996
2846,9,4134,송파나루,2023-10,275931
2847,9,4135,한성백제,2023-10,149286
2848,9,4136,올림픽공원(9),2023-10,624516
2849,9,4137,둔촌오륜,2023-10,55803
2850,9,4138,중앙보훈병원,2023-10,565806
2851,1,150,서울역(1),2023-11,2761573
2852,1,151,시청(1),2023-11,1431776
2853,1,152,종각,2023-11,2059461
2854,1,153,종로3가(1),2023-11,1186334
2855,1,154,종로5가,2023-11,1332667
2856,1,155,동대문(1),2023-11,565187
2857,1,156,신설동(1),2023-11,669157
2858,1,157,제기동,2023-11,876737
2859,1,158,청량리,2023-11,1115782
2860,1,159,동묘앞(1),2023-11,494442
2861,2,201,시청(2),2023-11,1152044
2862,2,202,을지로입구,2023-11,2178266
2863,2,203,을지로3가(2),2023-11,1077949
2864,2,204,을지로4가(2),2023-11,579022
2865,2,205,동대문역사문화공원(2),2023-11,605427
2866,2,206,신당(2),2023-11,634772
2867,2,207,상왕십리,2023-11,631071
2868,2,208,왕십리(2),2023-11,664125
2869,2,209,한양대,2023-11,636094
2870,2,210,뚝섬,2023-11,1126508
2871,2,211,성수,2023-11,1931745
2872,2,212,건대입구(2),2023-11,1492577
2873,2,213,구의,2023-11,1017739
2874,2,214,강변,2023-11,1282703
2875,2,215,잠실나루,2023-11,646266
2876,2,216,잠실(2),2023-11,3243568
2877,2,217,잠실새내,2023-11,969605
2878,2,218,종합운동장(2),2023-11,519910
2879,2,219,삼성,2023-11,2394985
2880,2,220,선릉,2023-11,2225640
2881,2,221,역삼,2023-11,2237187
2882,2,222,강남,2023-11,3123659
2883,2,223,교대(2),2023-11,1294004
2884,2,224,서초,2023-11,942781
2885,2,225,방배,2023-11,745351
2886,2,226,사당(2),2023-11,1660858
2887,2,227,낙성대,2023-11,1166161
2888,2,228,서울대입구,2023-11,1932368
2889,2,229,봉천,2023-11,977828
2890,2,230,신림,2023-11,2265574
2891,2,231,신대방,2023-11,1086308
2892,2,232,구로디지털단지,2023-11,2442347
2893,2,233,대림(2),2023-11,1023507
2894,2,234,신도림,2023-11,2279895
2895,2,235,문래,2023-11,1007130
2896,2,236,영등포구청(2),2023-11,926146
2897,2,237,당산,2023-11,788014
2898,2,238,합정(2),2023-11,1497017
2899,2,239,홍대입구,2023-11,3375008
2900,2,240,신촌,2023-11,1795726
2901,2,241,이대,2023-11,819168
2902,2,242,아현,2023-11,463558
2903,2,243,충정로(2),2023-11,432253
2904,2,244,용답,2023-11,123215
2905,2,245,신답,2023-11,59920
2906,2,246,신설동(2),2023-11,172037
2907,2,247,도림천,2023-11,60096
2908,2,248,양천구청,2023-11,329485
2909,2,249,신정네거리,2023-11,485386
2910,2,250,용두,2023-11,97327
2911,3,309,지축,2023-11,342817
2912,3,310,구파발,2023-11,1008367
2913,3,311,연신내(3),2023-11,1505820
2914,3,312,불광(3),2023-11,740875
2915,3,313,녹번,2023-11,687101
2916,3,314,홍제,2023-11,842135
2917,3,315,무악재,2023-11,204943
2918,3,316,독립문,2023-11,357823
2919,3,317,경복궁,2023-11,1301070
2920,3,318,안국,2023-11,1328088
2921,3,319,종로3가(3),2023-11,529344
2922,3,320,을지로3가(3),2023-11,484915
2923,3,322,동대입구,2023-11,639300
2924,3,323,약수(3),2023-11,577340
2925,3,324,금호,2023-11,364690
2926,3,325,옥수,2023-11,427728
2927,3,326,압구정,2023-11,1576117
2928,3,327,신사,2023-11,1452185
2929,3,328,잠원,2023-11,235508
2930,3,329,고속터미널(3),2023-11,2228232
2931,3,330,교대(3),2023-11,658546
2932,3,331,남부터미널,2023-11,1510260
2933,3,332,양재,2023-11,1851189
2934,3,333,매봉,2023-11,600869
2935,3,334,도곡,2023-11,234271
2936,3,335,대치,2023-11,553098
2937,3,336,학여울,2023-11,118101
2938,3,337,대청,2023-11,473266
2939,3,338,일원,2023-11,518458
2940,3,339,수서,2023-11,878319
2941,3,340,가락시장(3),2023-11,399074
2942,3,341,경찰병원,2023-11,357282
2943,3,342,오금(3),2023-11,270603
2944,4,409,당고개,2023-11,415017
2945,4,410,상계,2023-11,861919
2946,4,411,노원(4),2023-11,834201
2947,4,412,창동,2023-11,1241312
2948,4,413,쌍문,2023-11,1292516
2949,4,414,수유,2023-11,1561708
2950,4,415,미아,2023-11,694499
2951,4,416,미아사거리,2023-11,1203101
2952,4,417,길음,2023-11,1023062
2953,4,418,성신여대입구,2023-11,997534
2954,4,419,한성대입구,2023-11,696047
2955,4,420,혜화,2023-11,1918718
2956,4,421,동대문(4),2023-11,935037
2957,4,422,동대문역사문화공원(4),2023-11,726230
2958,4,423,충무로(4),2023-11,1413525
2959,4,424,명동,2023-11,1776214
2960,4,425,회현,2023-11,1356003
2961,4,426,서울역(4),2023-11,752870
2962,4,427,숙대입구,2023-11,730519
2963,4,428,삼각지(4),2023-11,294415
2964,4,429,신용산,2023-11,936138
2965,4,430,이촌,2023-11,437506
2966,4,431,동작,2023-11,81065
2967,4,432,이수(총신대입구),2023-11,1017110
2968,4,433,사당(4),2023-11,1182354
2969,4,434,남태령,2023-11,66314
2970,5,2511,방화,2023-11,301249
2971,5,2512,개화산,2023-11,260082
2972,5,2513,김포공항(5),2023-11,364555
2973,5,2514,송정,2023-11,253079
2974,5,2515,마곡,2023-11,495452
2975,5,2516,발산,2023-11,962282
2976,5,2517,우장산,2023-11,635858
2977,5,2518,화곡,2023-11,1214834
2978,5,2519,까치산(5),2023-11,1277869
2979,5,2520,신정,2023-11,553933
2980,5,2521,목동,2023-11,752573
2981,5,2522,오목교,2023-11,981561
2982,5,2523,양평(5),2023-11,323977
2983,5,2524,영등포구청(5),2023-11,170244
2984,5,2525,영등포시장,2023-11,481078
2985,5,2526,신길(5),2023-11,204378
2986,5,2527,여의도(5),2023-11,1299423
2987,5,2528,여의나루,2023-11,628056
2988,5,2529,마포,2023-11,693863
2989,5,2530,공덕(5),2023-11,633258
2990,5,2531,애오개,2023-11,304326
2991,5,2532,충정로(5),2023-11,194530
2992,5,2533,서대문,2023-11,922404
2993,5,2534,광화문,2023-11,1462705
2994,5,2535,종로3가(5),2023-11,620878
2995,5,2536,을지로4가(5),2023-11,239301
2996,5,2537,동대문역사문화공원(5),2023-11,130704
2997,5,2538,청구(5),2023-11,159954
2998,5,2539,신금호,2023-11,306472
2999,5,2540,행당,2023-11,365167
3000,5,2541,왕십리(5),2023-11,169362
3001,5,2542,마장,2023-11,260986
3002,5,2543,답십리,2023-11,744495
3003,5,2544,장한평,2023-11,924721
3004,5,2545,군자(5),2023-11,515804
3005,5,2546,아차산,2023-11,676306
3006,5,2547,광나루,2023-11,621916
3007,5,2548,천호(5),2023-11,809943
3008,5,2549,강동,2023-11,854510
3009,5,2550,길동,2023-11,359966
3010,5,2551,굽은다리,2023-11,419911
3011,5,2552,명일,2023-11,395703
3012,5,2553,고덕,2023-11,449228
3013,5,2554,상일동,2023-11,639893
3014,5,2555,둔촌동,2023-11,414003
3015,5,2556,올림픽공원(5),2023-11,247648
3016,5,2557,방이,2023-11,338066
3017,5,2558,오금(5),2023-11,150287
3018,5,2559,개롱,2023-11,301538
3019,5,2560,거여,2023-11,472367
3020,5,2561,마천,2023-11,350644
3021,5,2562,강일,2023-11,246771
3022,5,2563,미사,2023-11,750386
3023,5,2564,하남풍산,2023-11,181714
3024,5,2565,하남시청,2023-11,316105
3025,5,2566,하남검단산,2023-11,264213
3026,6,2611,응암,2023-11,839809
3027,6,2612,역촌,2023-11,188618
3028,6,2613,불광(6),2023-11,192423
3029,6,2614,독바위,2023-11,131409
3030,6,2616,구산,2023-11,342929
3031,6,2617,새절,2023-11,600789
3032,6,2618,증산,2023-11,474828
3033,6,2619,디지털미디어시티(6),2023-11,708007
3034,6,2620,월드컵경기장,2023-11,344974
3035,6,2621,마포구청,2023-11,656969
3036,6,2622,망원,2023-11,721853
3037,6,2623,합정(6),2023-11,546576
3038,6,2624,상수,2023-11,527664
3039,6,2625,광흥창,2023-11,410859
3040,6,2626,대흥,2023-11,455575
3041,6,2627,공덕(6),2023-11,825179
3042,6,2628,효창공원앞,2023-11,348497
3043,6,2629,삼각지(6),2023-11,309001
3044,6,2630,녹사평,2023-11,255202
3045,6,2631,이태원,2023-11,632982
3046,6,2632,한강진,2023-11,505056
3047,6,2633,버티고개,2023-11,109062
3048,6,2634,약수(6),2023-11,176285
3049,6,2635,청구(6),2023-11,161107
3050,6,2636,신당(6),2023-11,385994
3051,6,2637,동묘앞(6),2023-11,405096
3052,6,2638,창신,2023-11,169856
3053,6,2639,보문,2023-11,362856
3054,6,2640,안암,2023-11,720155
3055,6,2641,고려대,2023-11,468671
3056,6,2642,월곡,2023-11,621545
3057,6,2643,상월곡,2023-11,334564
3058,6,2644,돌곶이,2023-11,491560
3059,6,2645,석계(6),2023-11,638128
3060,6,2646,태릉입구(6),2023-11,276210
3061,6,2647,화랑대,2023-11,583521
3062,6,2648,봉화산,2023-11,439754
3063,7,2711,장암,2023-11,95164
3064,7,2712,도봉산(7),2023-11,444032
3065,7,2713,수락산,2023-11,567552
3066,7,2714,마들,2023-11,594720
3067,7,2715,노원(7),2023-11,849741
3068,7,2716,중계,2023-11,678394
3069,7,2717,하계,2023-11,840953
3070,7,2718,공릉,2023-11,581531
3071,7,2719,태릉입구(7),2023-11,389965
3072,7,2720,먹골,2023-11,460259
3073,7,2721,중화,2023-11,465541
3074,7,2722,상봉(7),2023-11,753471
3075,7,2723,면목,2023-11,713154
3076,7,2724,사가정,2023-11,743318
3077,7,2725,용마산,2023-11,274967
3078,7,2726,중곡,2023-11,508154
3079,7,2727,군자(7),2023-11,597868
3080,7,2728,어린이대공원,2023-11,816153
3081,7,2729,건대입구(7),2023-11,596243
3082,7,2730,뚝섬유원지,2023-11,359808
3083,7,2731,청담,2023-11,833920
3084,7,2732,강남구청,2023-11,710239
3085,7,2733,학동,2023-11,1051533
3086,7,2734,논현,2023-11,728239
3087,7,2735,반포,2023-11,260946
3088,7,2736,고속터미널(7),2023-11,736023
3089,7,2737,내방,2023-11,647111
3090,7,2738,이수(7),2023-11,716452
3091,7,2739,남성,2023-11,521433
3092,7,2740,숭실대입구,2023-11,699289
3093,7,2741,상도,2023-11,558294
3094,7,2742,장승배기,2023-11,396818
3095,7,2743,신대방삼거리,2023-11,654101
3096,7,2744,보라매,2023-11,301515
3097,7,2745,신풍,2023-11,505241
3098,7,2746,대림(7),2023-11,400348
3099,7,2747,남구로,2023-11,702333
3100,7,2748,가산디지털단지(7),2023-11,2072667
3101,7,2749,철산,2023-11,1047206
3102,7,2750,광명사거리,2023-11,957372
3103,7,2751,천왕,2023-11,512537
3104,7,2752,온수(7),2023-11,448057
3105,8,2811,암사,2023-11,875675
3106,8,2812,천호(8),2023-11,702437
3107,8,2813,강동구청,2023-11,518494
3108,8,2814,몽촌토성,2023-11,333186
3109,8,2815,잠실(8),2023-11,753498
3110,8,2816,석촌(8),2023-11,402574
3111,8,2817,송파,2023-11,455484
3112,8,2818,가락시장(8),2023-11,377109
3113,8,2819,문정,2023-11,1059508
3114,8,2820,장지,2023-11,824253
3115,8,2821,복정(8),2023-11,477695
3116,8,2822,산성,2023-11,270509
3117,8,2823,남한산성입구,2023-11,663347
3118,8,2824,단대오거리,2023-11,571648
3119,8,2825,신흥,2023-11,239762
3120,8,2826,수진,2023-11,241343
3121,8,2827,모란(8),2023-11,165510
3122,8,2828,남위례,2023-11,334356
3123,9,4126,언주,2023-11,617483
3124,9,4127,선정릉,2023-11,549804
3125,9,4128,삼성중앙,2023-11,404149
3126,9,4129,봉은사,2023-11,1212374
3127,9,4130,종합운동장(9),2023-11,274591
3128,9,4131,삼전,2023-11,382037
3129,9,4132,석촌고분,2023-11,364020
3130,9,4133,석촌(9),2023-11,467083
3131,9,4134,송파나루,2023-11,286514
3132,9,4135,한성백제,2023-11,142768
3133,9,4136,올림픽공원(9),2023-11,509572
3134,9,4137,둔촌오륜,2023-11,57283
3135,9,4138,중앙보훈병원,2023-11,581032
3136,1,150,서울역(1),2023-12,2761417
3137,1,151,시청(1),2023-12,1387497
3138,1,152,종각,2023-12,2124971
3139,1,153,종로3가(1),2023-12,1242355
3140,1,154,종로5가,2023-12,1300176
3141,1,155,동대문(1),2023-12,582274
3142,1,156,신설동(1),2023-12,656020
3143,1,157,제기동,2023-12,852417
3144,1,158,청량리,2023-12,1119648
3145,1,159,동묘앞(1),2023-12,488671
3146,2,201,시청(2),2023-12,1114381
3147,2,202,을지로입구,2023-12,2279414
3148,2,203,을지로3가(2),2023-12,1072061
3149,2,204,을지로4가(2),2023-12,555143
3150,2,205,동대문역사문화공원(2),2023-12,635829
3151,2,206,신당(2),2023-12,645913
3152,2,207,상왕십리,2023-12,625168
3153,2,208,왕십리(2),2023-12,657920
3154,2,209,한양대,2023-12,488720
3155,2,210,뚝섬,2023-12,1142180
3156,2,211,성수,2023-12,2019722
3157,2,212,건대입구(2),2023-12,1555348
3158,2,213,구의,2023-12,1007567
3159,2,214,강변,2023-12,1293546
3160,2,215,잠실나루,2023-12,616087
3161,2,216,잠실(2),2023-12,3642395
3162,2,217,잠실새내,2023-12,986570
3163,2,218,종합운동장(2),2023-12,433058
3164,2,219,삼성,2023-12,2427053
3165,2,220,선릉,2023-12,2113983
3166,2,221,역삼,2023-12,2056512
3167,2,222,강남,2023-12,3170790
3168,2,223,교대(2),2023-12,1250021
3169,2,224,서초,2023-12,909500
3170,2,225,방배,2023-12,683812
3171,2,226,사당(2),2023-12,1765748
3172,2,227,낙성대,2023-12,1145879
3173,2,228,서울대입구,2023-12,1896576
3174,2,229,봉천,2023-12,972033
3175,2,230,신림,2023-12,2287626
3176,2,231,신대방,2023-12,1072329
3177,2,232,구로디지털단지,2023-12,2388669
3178,2,233,대림(2),2023-12,1021718
3179,2,234,신도림,2023-12,2293004
3180,2,235,문래,2023-12,993192
3181,2,236,영등포구청(2),2023-12,906910
3182,2,237,당산,2023-12,752639
3183,2,238,합정(2),2023-12,1542315
3184,2,239,홍대입구,2023-12,3665832
3185,2,240,신촌,2023-12,1756869
3186,2,241,이대,2023-12,733430
3187,2,242,아현,2023-12,449259
3188,2,243,충정로(2),2023-12,416666
3189,2,244,용답,2023-12,117198
3190,2,245,신답,2023-12,58206
3191,2,246,신설동(2),2023-12,175694
3192,2,247,도림천,2023-12,58654
3193,2,248,양천구청,2023-12,319535
3194,2,249,신정네거리,2023-12,483544
3195,2,250,용두,2023-12,98508
3196,3,309,지축,2023-12,337516
3197,3,310,구파발,2023-12,995723
3198,3,311,연신내(3),2023-12,1506097
3199,3,312,불광(3),2023-12,733534
3200,3,313,녹번,2023-12,665432
3201,3,314,홍제,2023-12,820672
3202,3,315,무악재,2023-12,196730
3203,3,316,독립문,2023-12,337697
3204,3,317,경복궁,2023-12,1208994
3205,3,318,안국,2023-12,1243420
3206,3,319,종로3가(3),2023-12,530386
3207,3,320,을지로3가(3),2023-12,491337
3208,3,322,동대입구,2023-12,564958
3209,3,323,약수(3),2023-12,579418
3210,3,324,금호,2023-12,362053
3211,3,325,옥수,2023-12,420192
3212,3,326,압구정,2023-12,1642730
3213,3,327,신사,2023-12,1455908
3214,3,328,잠원,2023-12,229385
3215,3,329,고속터미널(3),2023-12,2404460
3216,3,330,교대(3),2023-12,633601
3217,3,331,남부터미널,2023-12,1497800
3218,3,332,양재,2023-12,1789573
3219,3,333,매봉,2023-12,584985
3220,3,334,도곡,2023-12,233094
3221,3,335,대치,2023-12,510289
3222,3,336,학여울,2023-12,126843
3223,3,337,대청,2023-12,464903
3224,3,338,일원,2023-12,499891
3225,3,339,수서,2023-12,879171
3226,3,340,가락시장(3),2023-12,403212
3227,3,341,경찰병원,2023-12,350883
3228,3,342,오금(3),2023-12,258939
3229,4,409,당고개,2023-12,397808
3230,4,410,상계,2023-12,838265
3231,4,411,노원(4),2023-12,998979
3232,4,412,창동,2023-12,1234062
3233,4,413,쌍문,2023-12,1275325
3234,4,414,수유,2023-12,1548189
3235,4,415,미아,2023-12,674340
3236,4,416,미아사거리,2023-12,1209087
3237,4,417,길음,2023-12,976500
3238,4,418,성신여대입구,2023-12,990158
3239,4,419,한성대입구,2023-12,657966
3240,4,420,혜화,2023-12,2021705
3241,4,421,동대문(4),2023-12,905861
3242,4,422,동대문역사문화공원(4),2023-12,755373
3243,4,423,충무로(4),2023-12,1317821
3244,4,424,명동,2023-12,1898609
3245,4,425,회현,2023-12,1402498
3246,4,426,서울역(4),2023-12,723956
3247,4,427,숙대입구,2023-12,687956
3248,4,428,삼각지(4),2023-12,313115
3249,4,429,신용산,2023-12,933091
3250,4,430,이촌,2023-12,458267
3251,4,431,동작,2023-12,71819
3252,4,432,이수(총신대입구),2023-12,1022146
3253,4,433,사당(4),2023-12,1203899
3254,4,434,남태령,2023-12,65598
3255,5,2511,방화,2023-12,298756
3256,5,2512,개화산,2023-12,253766
3257,5,2513,김포공항(5),2023-12,387778
3258,5,2514,송정,2023-12,255332
3259,5,2515,마곡,2023-12,485057
3260,5,2516,발산,2023-12,962327
3261,5,2517,우장산,2023-12,620725
3262,5,2518,화곡,2023-12,1202542
3263,5,2519,까치산(5),2023-12,1267650
3264,5,2520,신정,2023-12,542890
3265,5,2521,목동,2023-12,738741
3266,5,2522,오목교,2023-12,979111
3267,5,2523,양평(5),2023-12,316323
3268,5,2524,영등포구청(5),2023-12,162384
3269,5,2525,영등포시장,2023-12,491357
3270,5,2526,신길(5),2023-12,200699
3271,5,2527,여의도(5),2023-12,1256871
3272,5,2528,여의나루,2023-12,599286
3273,5,2529,마포,2023-12,696757
3274,5,2530,공덕(5),2023-12,613252
3275,5,2531,애오개,2023-12,296957
3276,5,2532,충정로(5),2023-12,183647
3277,5,2533,서대문,2023-12,858938
3278,5,2534,광화문,2023-12,1618270
3279,5,2535,종로3가(5),2023-12,647482
3280,5,2536,을지로4가(5),2023-12,227312
3281,5,2537,동대문역사문화공원(5),2023-12,127661
3282,5,2538,청구(5),2023-12,156943
3283,5,2539,신금호,2023-12,301643
3284,5,2540,행당,2023-12,359419
3285,5,2541,왕십리(5),2023-12,172326
3286,5,2542,마장,2023-12,263511
3287,5,2543,답십리,2023-12,741624
3288,5,2544,장한평,2023-12,909459
3289,5,2545,군자(5),2023-12,517780
3290,5,2546,아차산,2023-12,666051
3291,5,2547,광나루,2023-12,591372
3292,5,2548,천호(5),2023-12,833687
3293,5,2549,강동,2023-12,843078
3294,5,2550,길동,2023-12,368263
3295,5,2551,굽은다리,2023-12,439073
3296,5,2552,명일,2023-12,395136
3297,5,2553,고덕,2023-12,441964
3298,5,2554,상일동,2023-12,635617
3299,5,2555,둔촌동,2023-12,413807
3300,5,2556,올림픽공원(5),2023-12,237625
3301,5,2557,방이,2023-12,336053
3302,5,2558,오금(5),2023-12,143154
3303,5,2559,개롱,2023-12,295958
3304,5,2560,거여,2023-12,462609
3305,5,2561,마천,2023-12,340041
3306,5,2562,강일,2023-12,242174
3307,5,2563,미사,2023-12,751400
3308,5,2564,하남풍산,2023-12,182423
3309,5,2565,하남시청,2023-12,323589
3310,5,2566,하남검단산,2023-12,277773
3311,6,2611,응암,2023-12,831846
3312,6,2612,역촌,2023-12,187174
3313,6,2613,불광(6),2023-12,191127
3314,6,2614,독바위,2023-12,129011
3315,6,2616,구산,2023-12,342137
3316,6,2617,새절,2023-12,582592
3317,6,2618,증산,2023-12,465461
3318,6,2619,디지털미디어시티(6),2023-12,661513
3319,6,2620,월드컵경기장,2023-12,195536
3320,6,2621,마포구청,2023-12,633062
3321,6,2622,망원,2023-12,748044
3322,6,2623,합정(6),2023-12,564825
3323,6,2624,상수,2023-12,543486
3324,6,2625,광흥창,2023-12,402172
3325,6,2626,대흥,2023-12,424336
3326,6,2627,공덕(6),2023-12,797703
3327,6,2628,효창공원앞,2023-12,332736
3328,6,2629,삼각지(6),2023-12,312648
3329,6,2630,녹사평,2023-12,259386
3330,6,2631,이태원,2023-12,677003
3331,6,2632,한강진,2023-12,536295
3332,6,2633,버티고개,2023-12,106477
3333,6,2634,약수(6),2023-12,170907
3334,6,2635,청구(6),2023-12,156837
3335,6,2636,신당(6),2023-12,394462
3336,6,2637,동묘앞(6),2023-12,406036
3337,6,2638,창신,2023-12,162793
3338,6,2639,보문,2023-12,350677
3339,6,2640,안암,2023-12,649413
3340,6,2641,고려대,2023-12,424505
3341,6,2642,월곡,2023-12,577946
3342,6,2643,상월곡,2023-12,312962
3343,6,2644,돌곶이,2023-12,487281
3344,6,2645,석계(6),2023-12,620238
3345,6,2646,태릉입구(6),2023-12,270135
3346,6,2647,화랑대,2023-12,540441
3347,6,2648,봉화산,2023-12,429148
3348,7,2711,장암,2023-12,88987
3349,7,2712,도봉산(7),2023-12,413831
3350,7,2713,수락산,2023-12,559262
3351,7,2714,마들,2023-12,572868
3352,7,2715,노원(7),2023-12,923222
3353,7,2716,중계,2023-12,639457
3354,7,2717,하계,2023-12,803152
3355,7,2718,공릉,2023-12,545363
3356,7,2719,태릉입구(7),2023-12,365426
3357,7,2720,먹골,2023-12,456068
3358,7,2721,중화,2023-12,453772
3359,7,2722,상봉(7),2023-12,761449
3360,7,2723,면목,2023-12,686789
3361,7,2724,사가정,2023-12,731463
3362,7,2725,용마산,2023-12,267209
3363,7,2726,중곡,2023-12,501795
3364,7,2727,군자(7),2023-12,596555
3365,7,2728,어린이대공원,2023-12,707730
3366,7,2729,건대입구(7),2023-12,591771
3367,7,2730,뚝섬유원지,2023-12,372263
3368,7,2731,청담,2023-12,778645
3369,7,2732,강남구청,2023-12,669874
3370,7,2733,학동,2023-12,984529
3371,7,2734,논현,2023-12,706975
3372,7,2735,반포,2023-12,256147
3373,7,2736,고속터미널(7),2023-12,738429
3374,7,2737,내방,2023-12,617925
3375,7,2738,이수(7),2023-12,731026
3376,7,2739,남성,2023-12,504508
3377,7,2740,숭실대입구,2023-12,602233
3378,7,2741,상도,2023-12,512521
3379,7,2742,장승배기,2023-12,391848
3380,7,2743,신대방삼거리,2023-12,642653
3381,7,2744,보라매,2023-12,291119
3382,7,2745,신풍,2023-12,495269
3383,7,2746,대림(7),2023-12,421930
3384,7,2747,남구로,2023-12,674798
3385,7,2748,가산디지털단지(7),2023-12,1900976
3386,7,2749,철산,2023-12,1046952
3387,7,2750,광명사거리,2023-12,958700
3388,7,2751,천왕,2023-12,494391
3389,7,2752,온수(7),2023-12,411932
3390,8,2811,암사,2023-12,860150
3391,8,2812,천호(8),2023-12,705635
3392,8,2813,강동구청,2023-12,514379
3393,8,2814,몽촌토성,2023-12,333982
3394,8,2815,잠실(8),2023-12,868370
3395,8,2816,석촌(8),2023-12,414867
3396,8,2817,송파,2023-12,458322
3397,8,2818,가락시장(8),2023-12,396978
3398,8,2819,문정,2023-12,996944
3399,8,2820,장지,2023-12,816492
3400,8,2821,복정(8),2023-12,447471
3401,8,2822,산성,2023-12,282344
3402,8,2823,남한산성입구,2023-12,608238
3403,8,2824,단대오거리,2023-12,552519
3404,8,2825,신흥,2023-12,246433
3405,8,2826,수진,2023-12,243025
3406,8,2827,모란(8),2023-12,168573
3407,8,2828,남위례,2023-12,324643
3408,9,4126,언주,2023-12,593165
3409,9,4127,선정릉,2023-12,509487
3410,9,4128,삼성중앙,2023-12,388411
3411,9,4129,봉은사,2023-12,1224588
3412,9,4130,종합운동장(9),2023-12,272218
3413,9,4131,삼전,2023-12,382318
3414,9,4132,석촌고분,2023-12,362504
3415,9,4133,석촌(9),2023-12,465537
3416,9,4134,송파나루,2023-12,311036
3417,9,4135,한성백제,2023-12,141359
3418,9,4136,올림픽공원(9),2023-12,508361
3419,9,4137,둔촌오륜,2023-12,54107
3420,9,4138,중앙보훈병원,2023-12,551433
