연번,호선,고유역번호(외부역코드),역명,수송연월,수송인원수
2757,6,2628,효창공원앞,2022-10,340368
2758,6,2629,삼각지(6),2022-10,317187
2759,6,2630,녹사평,2022-10,300529
2760,6,2631,이태원,2022-10,881066
2761,6,2632,한강진,2022-10,535704
2762,6,2633,버티고개,2022-10,104363
2763,6,2634,약수(6),2022-10,158263
2764,6,2635,청구(6),2022-10,151821
2765,6,2636,신당(6),2022-10,362813
2766,6,2637,동묘앞(6),2022-10,412735
2767,6,2638,창신,2022-10,163473
2768,6,2639,보문,2022-10,339296
2769,6,2640,안암,2022-10,647441
2770,6,2641,고려대,2022-10,437380
2771,6,2642,월곡,2022-10,592929
2772,6,2643,상월곡,2022-10,311179
2773,6,2644,돌곶이,2022-10,452310
2774,6,2645,석계(6),2022-10,615591
2775,6,2646,태릉입구(6),2022-10,265708
2776,6,2647,화랑대,2022-10,548742
2777,6,2648,봉화산,2022-10,420547
2778,7,2711,장암,2022-10,86604
2779,7,2712,도봉산(7),2022-10,454409
2780,7,2713,수락산,2022-10,578844
2781,7,2714,마들,2022-10,572504
2782,7,2715,노원(7),2022-10,820109
2783,7,2716,중계,2022-10,637790
2784,7,2717,하계,2022-10,793831
2785,7,2718,공릉,2022-10,550870
2786,7,2719,태릉입구(7),2022-10,379369
2787,7,2720,먹골,2022-10,443573
2788,7,2721,중화,2022-10,452754
2789,7,2722,상봉(7),2022-10,732200
2790,7,2723,면목,2022-10,707931
2791,7,2724,사가정,2022-10,724924
2792,7,2725,용마산,2022-10,276129
2793,7,2726,중곡,2022-10,483279
2794,7,2727,군자(7),2022-10,574931
2795,7,2728,어린이대공원,2022-10,794513
2796,7,2729,건대입구(7),2022-10,558653
2797,7,2730,뚝섬유원지,2022-10,442838
2798,7,2731,청담,2022-10,803116
2799,7,2732,강남구청,2022-10,675740
2800,7,2733,학동,2022-10,956353
2801,7,2734,논현,2022-10,704003
2802,7,2735,반포,2022-10,247009
2803,7,2736,고속터미널(7),2022-10,708278
2804,7,2737,내방,2022-10,596534
2805,7,2738,이수(7),2022-10,678616
2806,7,2739,남성,2022-10,494670
2807,7,2740,숭실대입구,2022-10,636214
2808,7,2741,상도,2022-10,505210
2809,7,2742,장승배기,2022-10,378939
2810,7,2743,신대방삼거리,2022-10,636382
2811,7,2744,보라매,2022-10,315058
2812,7,2745,신풍,2022-10,506192
2813,7,2746,대림(7),2022-10,381125
2814,7,2747,남구로,2022-10,671905
2815,7,2748,가산디지털단지(7),2022-10,1835382
2816,7,2749,철산,2022-10,1025645
2817,7,2750,광명사거리,2022-10,987809
2818,7,2751,천왕,2022-10,487788
2819,7,2752,온수(7),2022-10,435362
2820,8,2811,암사,2022-10,866381
2821,8,2812,천호(8),2022-10,669418
2822,8,2813,강동구청,2022-10,486428
2823,8,2814,몽촌토성,2022-10,339424
2824,8,2815,잠실(8),2022-10,723255
2825,8,2816,석촌(8),2022-10,388254
2826,8,2817,송파,2022-10,406867
2827,8,2818,가락시장(8),2022-10,345385
2828,8,2819,문정,2022-10,948611
2829,8,2820,장지,2022-10,800466
2830,8,2821,복정(8),2022-10,457882
2831,8,2822,산성,2022-10,258266
2832,8,2823,남한산성입구,2022-10,657589
2833,8,2824,단대오거리,2022-10,497254
2834,8,2825,신흥,2022-10,211889
2835,8,2826,수진,2022-10,232249
2836,8,2827,모란(8),2022-10,163958
2837,8,2828,남위례,2022-10,280529
2838,9,4126,언주,2022-10,544113
2839,9,4127,선정릉,2022-10,517791
2840,9,4128,삼성중앙,2022-10,358079
2841,9,4129,봉은사,2022-10,983896
2842,9,4130,종합운동장(9),2022-10,243308
2843,9,4131,삼전,2022-10,343347
2844,9,4132,석촌고분,2022-10,321814
2845,9,4133,석촌(9),2022-10,456023
2846,9,4134,송파나루,2022-10,274154
2847,9,4135,한성백제,2022-10,143507
2848,9,4136,올림픽공원(9),2022-10,506667
2849,9,4137,둔촌오륜,2022-10,53286
2850,9,4138,중앙보훈병원,2022-10,509341
2851,1,150,서울역(1),2022-11,2549255
2852,1,151,시청(1),2022-11,1347611
2853,1,152,종각,2022-11,1940948
2854,1,153,종로3가(1),2022-11,1220421
2855,1,154,종로5가,2022-11,1223427
2856,1,155,동대문(1),2022-11,543133
2857,1,156,신설동(1),2022-11,653169
2858,1,157,제기동,2022-11,881336
2859,1,158,청량리,2022-11,1020222
2860,1,159,동묘앞(1),2022-11,486686
2861,2,201,시청(2),2022-11,1078403
2862,2,202,을지로입구,2022-11,1955831
2863,2,203,을지로3가(2),2022-11,1025458
2864,2,204,을지로4가(2),2022-11,549388
2865,2,205,동대문역사문화공원(2),2022-11,550457
2866,2,206,신당(2),2022-11,608908
2867,2,207,상왕십리,2022-11,611291
2868,2,208,왕십리(2),2022-11,684907
2869,2,209,한양대,2022-11,611624
2870,2,210,뚝섬,2022-11,1036536
2871,2,211,성수,2022-11,1788931
2872,2,212,건대입구(2),2022-11,1473155
2873,2,213,구의,2022-11,967646
2874,2,214,강변,2022-11,1301015
2875,2,215,잠실나루,2022-11,607662
2876,2,216,잠실(2),2022-11,3057157
2877,2,217,잠실새내,2022-11,912541
2878,2,218,종합운동장(2),2022-11,422298
2879,2,219,삼성,2022-11,2249533
2880,2,220,선릉,2022-11,2152066
2881,2,221,역삼,2022-11,2191538
2882,2,222,강남,2022-11,3039092
2883,2,223,교대(2),2022-11,1348842
2884,2,224,서초,2022-11,907166
2885,2,225,방배,2022-11,743548
2886,2,226,사당(2),2022-11,1634749
2887,2,227,낙성대,2022-11,1161326
2888,2,228,서울대입구,2022-11,1940065
2889,2,229,봉천,2022-11,963246
2890,2,230,신림,2022-11,2361141
2891,2,231,신대방,2022-11,1071164
2892,2,232,구로디지털단지,2022-11,2452085
2893,2,233,대림(2),2022-11,1003424
2894,2,234,신도림,2022-11,2240804
2895,2,235,문래,2022-11,961699
2896,2,236,영등포구청(2),2022-11,910242
2897,2,237,당산,2022-11,802130
2898,2,238,합정(2),2022-11,1447923
2899,2,239,홍대입구,2022-11,3020327
2900,2,240,신촌,2022-11,1695826
2901,2,241,이대,2022-11,775711
2902,2,242,아현,2022-11,449447
2903,2,243,충정로(2),2022-11,419779
2904,2,244,용답,2022-11,127049
2905,2,245,신답,2022-11,61254
2906,2,246,신설동(2),2022-11,167504
2907,2,247,도림천,2022-11,62377
2908,2,248,양천구청,2022-11,325792
2909,2,249,신정네거리,2022-11,481545
2910,2,250,용두,2022-11,92189
2911,3,309,지축,2022-11,286978
2912,3,310,구파발,2022-11,979574
2913,3,311,연신내(3),2022-11,1544591
2914,3,312,불광(3),2022-11,728948
2915,3,313,녹번,2022-11,674501
2916,3,314,홍제,2022-11,811500
2917,3,315,무악재,2022-11,187706
2918,3,316,독립문,2022-11,339056
2919,3,317,경복궁,2022-11,1235362
2920,3,318,안국,2022-11,1324737
2921,3,319,종로3가(3),2022-11,483784
2922,3,320,을지로3가(3),2022-11,438778
2923,3,322,동대입구,2022-11,594120
2924,3,323,약수(3),2022-11,566575
2925,3,324,금호,2022-11,355610
2926,3,325,옥수,2022-11,427007
2927,3,326,압구정,2022-11,1605913
2928,3,327,신사,2022-11,1440373
2929,3,328,잠원,2022-11,228759
2930,3,329,고속터미널(3),2022-11,2139874
2931,3,330,교대(3),2022-11,579210
2932,3,331,남부터미널,2022-11,1477528
2933,3,332,양재,2022-11,1830876
2934,3,333,매봉,2022-11,584135
2935,3,334,도곡,2022-11,235071
2936,3,335,대치,2022-11,516988
2937,3,336,학여울,2022-11,106408
2938,3,337,대청,2022-11,447552
2939,3,338,일원,2022-11,480026
2940,3,339,수서,2022-11,832312
2941,3,340,가락시장(3),2022-11,387893
2942,3,341,경찰병원,2022-11,347577
2943,3,342,오금(3),2022-11,260919
2944,4,409,당고개,2022-11,390816
2945,4,410,상계,2022-11,828190
2946,4,411,노원(4),2022-11,802365
2947,4,412,창동,2022-11,1203491
2948,4,413,쌍문,2022-11,1271315
2949,4,414,수유,2022-11,1550938
2950,4,415,미아,2022-11,671203
2951,4,416,미아사거리,2022-11,1193033
2952,4,417,길음,2022-11,1001028
2953,4,418,성신여대입구,2022-11,961709
2954,4,419,한성대입구,2022-11,689534
2955,4,420,혜화,2022-11,1825149
2956,4,421,동대문(4),2022-11,878564
2957,4,422,동대문역사문화공원(4),2022-11,627115
2958,4,423,충무로(4),2022-11,1259378
2959,4,424,명동,2022-11,1325797
2960,4,425,회현,2022-11,1256787
2961,4,426,서울역(4),2022-11,708680
2962,4,427,숙대입구,2022-11,692532
2963,4,428,삼각지(4),2022-11,281494
2964,4,429,신용산,2022-11,842483
2965,4,430,이촌,2022-11,492753
2966,4,431,동작,2022-11,87728
2967,4,432,이수(총신대입구),2022-11,1007128
2968,4,433,사당(4),2022-11,1184628
2969,4,434,남태령,2022-11,65804
2970,5,2511,방화,2022-11,284454
2971,5,2512,개화산,2022-11,238509
2972,5,2513,김포공항(5),2022-11,304544
2973,5,2514,송정,2022-11,248740
2974,5,2515,마곡,2022-11,428737
2975,5,2516,발산,2022-11,880894
2976,5,2517,우장산,2022-11,618003
2977,5,2518,화곡,2022-11,1193999
2978,5,2519,까치산(5),2022-11,1283930
2979,5,2520,신정,2022-11,546942
2980,5,2521,목동,2022-11,745815
2981,5,2522,오목교,2022-11,969863
2982,5,2523,양평(5),2022-11,300556
2983,5,2524,영등포구청(5),2022-11,149324
2984,5,2525,영등포시장,2022-11,444324
2985,5,2526,신길(5),2022-11,180242
2986,5,2527,여의도(5),2022-11,1255491
2987,5,2528,여의나루,2022-11,666076
2988,5,2529,마포,2022-11,652321
2989,5,2530,공덕(5),2022-11,605159
2990,5,2531,애오개,2022-11,297993
2991,5,2532,충정로(5),2022-11,185229
2992,5,2533,서대문,2022-11,862801
2993,5,2534,광화문,2022-11,1379027
2994,5,2535,종로3가(5),2022-11,586458
2995,5,2536,을지로4가(5),2022-11,223245
2996,5,2537,동대문역사문화공원(5),2022-11,125771
2997,5,2538,청구(5),2022-11,155539
2998,5,2539,신금호,2022-11,295386
2999,5,2540,행당,2022-11,357476
3000,5,2541,왕십리(5),2022-11,162886
3001,5,2542,마장,2022-11,251919
3002,5,2543,답십리,2022-11,724828
3003,5,2544,장한평,2022-11,881146
3004,5,2545,군자(5),2022-11,488718
3005,5,2546,아차산,2022-11,670429
3006,5,2547,광나루,2022-11,604245
3007,5,2548,천호(5),2022-11,766484
3008,5,2549,강동,2022-11,840401
3009,5,2550,길동,2022-11,345586
3010,5,2551,굽은다리,2022-11,405100
3011,5,2552,명일,2022-11,378199
3012,5,2553,고덕,2022-11,412613
3013,5,2554,상일동,2022-11,624058
3014,5,2555,둔촌동,2022-11,387527
3015,5,2556,올림픽공원(5),2022-11,208441
3016,5,2557,방이,2022-11,315196
3017,5,2558,오금(5),2022-11,143518
3018,5,2559,개롱,2022-11,288316
3019,5,2560,거여,2022-11,450519
3020,5,2561,마천,2022-11,337846
3021,5,2562,강일,2022-11,214492
3022,5,2563,미사,2022-11,703711
3023,5,2564,하남풍산,2022-11,168651
3024,5,2565,하남시청,2022-11,291486
3025,5,2566,하남검단산,2022-11,249230
3026,6,2611,응암,2022-11,820485
3027,6,2612,역촌,2022-11,179373
3028,6,2613,불광(6),2022-11,179926
3029,6,2614,독바위,2022-11,128376
3030,6,2616,구산,2022-11,332197
3031,6,2617,새절,2022-11,587088
3032,6,2618,증산,2022-11,468938
3033,6,2619,디지털미디어시티(6),2022-11,673342
3034,6,2620,월드컵경기장,2022-11,252542
3035,6,2621,마포구청,2022-11,632492
3036,6,2622,망원,2022-11,682005
3037,6,2623,합정(6),2022-11,525882
3038,6,2624,상수,2022-11,502735
3039,6,2625,광흥창,2022-11,387895
3040,6,2626,대흥,2022-11,427169
3041,6,2627,공덕(6),2022-11,789862
3042,6,2628,효창공원앞,2022-11,334058
3043,6,2629,삼각지(6),2022-11,302406
3044,6,2630,녹사평,2022-11,228330
3045,6,2631,이태원,2022-11,505077
3046,6,2632,한강진,2022-11,424814
3047,6,2633,버티고개,2022-11,104366
3048,6,2634,약수(6),2022-11,159806
3049,6,2635,청구(6),2022-11,151405
3050,6,2636,신당(6),2022-11,353789
3051,6,2637,동묘앞(6),2022-11,401880
3052,6,2638,창신,2022-11,166958
3053,6,2639,보문,2022-11,343964
3054,6,2640,안암,2022-11,682303
3055,6,2641,고려대,2022-11,448711
3056,6,2642,월곡,2022-11,602248
3057,6,2643,상월곡,2022-11,321460
3058,6,2644,돌곶이,2022-11,465955
3059,6,2645,석계(6),2022-11,627422
3060,6,2646,태릉입구(6),2022-11,269257
3061,6,2647,화랑대,2022-11,563264
3062,6,2648,봉화산,2022-11,428985
3063,7,2711,장암,2022-11,88251
3064,7,2712,도봉산(7),2022-11,446884
3065,7,2713,수락산,2022-11,574956
3066,7,2714,마들,2022-11,579323
3067,7,2715,노원(7),2022-11,812854
3068,7,2716,중계,2022-11,649843
3069,7,2717,하계,2022-11,796773
3070,7,2718,공릉,2022-11,566214
3071,7,2719,태릉입구(7),2022-11,388780
3072,7,2720,먹골,2022-11,445470
3073,7,2721,중화,2022-11,461354
3074,7,2722,상봉(7),2022-11,729555
3075,7,2723,면목,2022-11,713428
3076,7,2724,사가정,2022-11,729041
3077,7,2725,용마산,2022-11,273632
3078,7,2726,중곡,2022-11,485305
3079,7,2727,군자(7),2022-11,586070
3080,7,2728,어린이대공원,2022-11,806611
3081,7,2729,건대입구(7),2022-11,571432
3082,7,2730,뚝섬유원지,2022-11,361676
3083,7,2731,청담,2022-11,832513
3084,7,2732,강남구청,2022-11,697991
3085,7,2733,학동,2022-11,1013905
3086,7,2734,논현,2022-11,730506
3087,7,2735,반포,2022-11,253052
3088,7,2736,고속터미널(7),2022-11,706404
3089,7,2737,내방,2022-11,626183
3090,7,2738,이수(7),2022-11,693908
3091,7,2739,남성,2022-11,499871
3092,7,2740,숭실대입구,2022-11,663163
3093,7,2741,상도,2022-11,535021
3094,7,2742,장승배기,2022-11,384662
3095,7,2743,신대방삼거리,2022-11,646337
3096,7,2744,보라매,2022-11,317327
3097,7,2745,신풍,2022-11,509055
3098,7,2746,대림(7),2022-11,366815
3099,7,2747,남구로,2022-11,692036
3100,7,2748,가산디지털단지(7),2022-11,1981034
3101,7,2749,철산,2022-11,1034288
3102,7,2750,광명사거리,2022-11,984189
3103,7,2751,천왕,2022-11,502137
3104,7,2752,온수(7),2022-11,453864
3105,8,2811,암사,2022-11,879142
3106,8,2812,천호(8),2022-11,676879
3107,8,2813,강동구청,2022-11,503411
3108,8,2814,몽촌토성,2022-11,312869
3109,8,2815,잠실(8),2022-11,690969
3110,8,2816,석촌(8),2022-11,382792
3111,8,2817,송파,2022-11,416822
3112,8,2818,가락시장(8),2022-11,352495
3113,8,2819,문정,2022-11,1007637
3114,8,2820,장지,2022-11,815207
3115,8,2821,복정(8),2022-11,467354
3116,8,2822,산성,2022-11,254491
3117,8,2823,남한산성입구,2022-11,668637
3118,8,2824,단대오거리,2022-11,496746
3119,8,2825,신흥,2022-11,226023
3120,8,2826,수진,2022-11,234415
3121,8,2827,모란(8),2022-11,160410
3122,8,2828,남위례,2022-11,291034
3123,9,4126,언주,2022-11,564050
3124,9,4127,선정릉,2022-11,541141
3125,9,4128,삼성중앙,2022-11,382668
3126,9,4129,봉은사,2022-11,1024395
3127,9,4130,종합운동장(9),2022-11,241560
3128,9,4131,삼전,2022-11,347982
3129,9,4132,석촌고분,2022-11,328674
3130,9,4133,석촌(9),2022-11,444563
3131,9,4134,송파나루,2022-11,267435
3132,9,4135,한성백제,2022-11,130880
3133,9,4136,올림픽공원(9),2022-11,424706
3134,9,4137,둔촌오륜,2022-11,53058
3135,9,4138,중앙보훈병원,2022-11,533496
3136,1,150,서울역(1),2022-12,2588540
3137,1,151,시청(1),2022-12,1352810
3138,1,152,종각,2022-12,2046067
3139,1,153,종로3가(1),2022-12,1248308
3140,1,154,종로5가,2022-12,1296094
3141,1,155,동대문(1),2022-12,558334
3142,1,156,신설동(1),2022-12,649548
3143,1,157,제기동,2022-12,872376
3144,1,158,청량리,2022-12,1012672
3145,1,159,동묘앞(1),2022-12,458140
3146,2,201,시청(2),2022-12,1095102
3147,2,202,을지로입구,2022-12,2183377
3148,2,203,을지로3가(2),2022-12,1056783
3149,2,204,을지로4가(2),2022-12,570351
3150,2,205,동대문역사문화공원(2),2022-12,588786
3151,2,206,신당(2),2022-12,623278
3152,2,207,상왕십리,2022-12,625509
3153,2,208,왕십리(2),2022-12,695499
3154,2,209,한양대,2022-12,484337
3155,2,210,뚝섬,2022-12,1048443
3156,2,211,성수,2022-12,1859483
3157,2,212,건대입구(2),2022-12,1526341
3158,2,213,구의,2022-12,991170
3159,2,214,강변,2022-12,1311229
3160,2,215,잠실나루,2022-12,591792
3161,2,216,잠실(2),2022-12,3487771
3162,2,217,잠실새내,2022-12,948719
3163,2,218,종합운동장(2),2022-12,427778
3164,2,219,삼성,2022-12,2451608
3165,2,220,선릉,2022-12,2162029
3166,2,221,역삼,2022-12,2201935
3167,2,222,강남,2022-12,3198271
3168,2,223,교대(2),2022-12,1368900
3169,2,224,서초,2022-12,923436
3170,2,225,방배,2022-12,706858
3171,2,226,사당(2),2022-12,1715639
3172,2,227,낙성대,2022-12,1159658
3173,2,228,서울대입구,2022-12,1954303
3174,2,229,봉천,2022-12,974842
3175,2,230,신림,2022-12,2426118
3176,2,231,신대방,2022-12,1068633
3177,2,232,구로디지털단지,2022-12,2480157
3178,2,233,대림(2),2022-12,994675
3179,2,234,신도림,2022-12,2292716
3180,2,235,문래,2022-12,974287
3181,2,236,영등포구청(2),2022-12,916836
3182,2,237,당산,2022-12,782558
3183,2,238,합정(2),2022-12,1510167
3184,2,239,홍대입구,2022-12,3329938
3185,2,240,신촌,2022-12,1709515
3186,2,241,이대,2022-12,709531
3187,2,242,아현,2022-12,443854
3188,2,243,충정로(2),2022-12,412725
3189,2,244,용답,2022-12,118588
3190,2,245,신답,2022-12,60412
3191,2,246,신설동(2),2022-12,174475
3192,2,247,도림천,2022-12,63317
3193,2,248,양천구청,2022-12,322396
3194,2,249,신정네거리,2022-12,485928
3195,2,250,용두,2022-12,95343
3196,3,309,지축,2022-12,287606
3197,3,310,구파발,2022-12,980529
3198,3,311,연신내(3),2022-12,1547396
3199,3,312,불광(3),2022-12,721748
3200,3,313,녹번,2022-12,665918
3201,3,314,홍제,2022-12,797577
3202,3,315,무악재,2022-12,188444
3203,3,316,독립문,2022-12,323156
3204,3,317,경복궁,2022-12,1098586
3205,3,318,안국,2022-12,1251851
3206,3,319,종로3가(3),2022-12,506133
3207,3,320,을지로3가(3),2022-12,460471
3208,3,322,동대입구,2022-12,496632
3209,3,323,약수(3),2022-12,577639
3210,3,324,금호,2022-12,354702
3211,3,325,옥수,2022-12,423379
3212,3,326,압구정,2022-12,1691513
3213,3,327,신사,2022-12,1511055
3214,3,328,잠원,2022-12,221701
3215,3,329,고속터미널(3),2022-12,2321955
3216,3,330,교대(3),2022-12,577124
3217,3,331,남부터미널,2022-12,1510671
3218,3,332,양재,2022-12,1843450
3219,3,333,매봉,2022-12,588637
3220,3,334,도곡,2022-12,238667
3221,3,335,대치,2022-12,499652
3222,3,336,학여울,2022-12,112817
3223,3,337,대청,2022-12,450678
3224,3,338,일원,2022-12,480400
3225,3,339,수서,2022-12,849507
3226,3,340,가락시장(3),2022-12,399003
3227,3,341,경찰병원,2022-12,355669
3228,3,342,오금(3),2022-12,253584
3229,4,409,당고개,2022-12,391666
3230,4,410,상계,2022-12,826542
3231,4,411,노원(4),2022-12,824756
3232,4,412,창동,2022-12,1203470
3233,4,413,쌍문,2022-12,1287804
3234,4,414,수유,2022-12,1573418
3235,4,415,미아,2022-12,663731
3236,4,416,미아사거리,2022-12,1222830
3237,4,417,길음,2022-12,959310
3238,4,418,성신여대입구,2022-12,948927
3239,4,419,한성대입구,2022-12,648768
3240,4,420,혜화,2022-12,1867745
3241,4,421,동대문(4),2022-12,894270
3242,4,422,동대문역사문화공원(4),2022-12,681210
3243,4,423,충무로(4),2022-12,1220091
3244,4,424,명동,2022-12,1565992
3245,4,425,회현,2022-12,1347873
3246,4,426,서울역(4),2022-12,707786
3247,4,427,숙대입구,2022-12,660948
3248,4,428,삼각지(4),2022-12,294859
3249,4,429,신용산,2022-12,876764
3250,4,430,이촌,2022-12,508317
3251,4,431,동작,2022-12,72177
3252,4,432,이수(총신대입구),2022-12,1010181
3253,4,433,사당(4),2022-12,1224146
3254,4,434,남태령,2022-12,66277
3255,5,2511,방화,2022-12,287983
3256,5,2512,개화산,2022-12,239341
3257,5,2513,김포공항(5),2022-12,331474
3258,5,2514,송정,2022-12,256746
3259,5,2515,마곡,2022-12,439020
3260,5,2516,발산,2022-12,905200
3261,5,2517,우장산,2022-12,619125
3262,5,2518,화곡,2022-12,1209481
3263,5,2519,까치산(5),2022-12,1296719
3264,5,2520,신정,2022-12,551785
3265,5,2521,목동,2022-12,742430
3266,5,2522,오목교,2022-12,1005494
3267,5,2523,양평(5),2022-12,308455
3268,5,2524,영등포구청(5),2022-12,149753
3269,5,2525,영등포시장,2022-12,463054
3270,5,2526,신길(5),2022-12,183645
3271,5,2527,여의도(5),2022-12,1323978
3272,5,2528,여의나루,2022-12,613093
3273,5,2529,마포,2022-12,692521
3274,5,2530,공덕(5),2022-12,619066
3275,5,2531,애오개,2022-12,299604
3276,5,2532,충정로(5),2022-12,186357
3277,5,2533,서대문,2022-12,861620
3278,5,2534,광화문,2022-12,1512434
3279,5,2535,종로3가(5),2022-12,638977
3280,5,2536,을지로4가(5),2022-12,228373
3281,5,2537,동대문역사문화공원(5),2022-12,130990
3282,5,2538,청구(5),2022-12,159198
3283,5,2539,신금호,2022-12,299136
3284,5,2540,행당,2022-12,363974
3285,5,2541,왕십리(5),2022-12,172737
3286,5,2542,마장,2022-12,265562
3287,5,2543,답십리,2022-12,744066
3288,5,2544,장한평,2022-12,905304
3289,5,2545,군자(5),2022-12,508567
3290,5,2546,아차산,2022-12,667413
3291,5,2547,광나루,2022-12,592557
3292,5,2548,천호(5),2022-12,801660
3293,5,2549,강동,2022-12,852716
3294,5,2550,길동,2022-12,363835
3295,5,2551,굽은다리,2022-12,430859
3296,5,2552,명일,2022-12,381652
3297,5,2553,고덕,2022-12,418482
3298,5,2554,상일동,2022-12,636794
3299,5,2555,둔촌동,2022-12,404819
3300,5,2556,올림픽공원(5),2022-12,215293
3301,5,2557,방이,2022-12,326763
3302,5,2558,오금(5),2022-12,142453
3303,5,2559,개롱,2022-12,288076
3304,5,2560,거여,2022-12,460199
3305,5,2561,마천,2022-12,338744
3306,5,2562,강일,2022-12,220174
3307,5,2563,미사,2022-12,718693
3308,5,2564,하남풍산,2022-12,175720
3309,5,2565,하남시청,2022-12,298559
3310,5,2566,하남검단산,2022-12,264837
3311,6,2611,응암,2022-12,833045
3312,6,2612,역촌,2022-12,183362
3313,6,2613,불광(6),2022-12,184980
3314,6,2614,독바위,2022-12,128775
3315,6,2616,구산,2022-12,336833
3316,6,2617,새절,2022-12,583399
3317,6,2618,증산,2022-12,469409
3318,6,2619,디지털미디어시티(6),2022-12,664637
3319,6,2620,월드컵경기장,2022-12,198558
3320,6,2621,마포구청,2022-12,632075
3321,6,2622,망원,2022-12,709951
3322,6,2623,합정(6),2022-12,550909
3323,6,2624,상수,2022-12,522946
3324,6,2625,광흥창,2022-12,393384
3325,6,2626,대흥,2022-12,410274
3326,6,2627,공덕(6),2022-12,794019
3327,6,2628,효창공원앞,2022-12,323915
3328,6,2629,삼각지(6),2022-12,304899
3329,6,2630,녹사평,2022-12,246065
3330,6,2631,이태원,2022-12,541088
3331,6,2632,한강진,2022-12,446289
3332,6,2633,버티고개,2022-12,104322
3333,6,2634,약수(6),2022-12,163786
3334,6,2635,청구(6),2022-12,153992
3335,6,2636,신당(6),2022-12,380231
3336,6,2637,동묘앞(6),2022-12,397627
3337,6,2638,창신,2022-12,164068
3338,6,2639,보문,2022-12,345863
3339,6,2640,안암,2022-12,600812
3340,6,2641,고려대,2022-12,422426
3341,6,2642,월곡,2022-12,578438
3342,6,2643,상월곡,2022-12,308119
3343,6,2644,돌곶이,2022-12,474995
3344,6,2645,석계(6),2022-12,627883
3345,6,2646,태릉입구(6),2022-12,265897
3346,6,2647,화랑대,2022-12,538148
3347,6,2648,봉화산,2022-12,432850
3348,7,2711,장암,2022-12,83992
3349,7,2712,도봉산(7),2022-12,411205
3350,7,2713,수락산,2022-12,578919
3351,7,2714,마들,2022-12,587669
3352,7,2715,노원(7),2022-12,862935
3353,7,2716,중계,2022-12,640872
3354,7,2717,하계,2022-12,805443
3355,7,2718,공릉,2022-12,549925
3356,7,2719,태릉입구(7),2022-12,376025
3357,7,2720,먹골,2022-12,459125
3358,7,2721,중화,2022-12,464491
3359,7,2722,상봉(7),2022-12,757969
3360,7,2723,면목,2022-12,696737
3361,7,2724,사가정,2022-12,732554
3362,7,2725,용마산,2022-12,267790
3363,7,2726,중곡,2022-12,493253
3364,7,2727,군자(7),2022-12,597993
3365,7,2728,어린이대공원,2022-12,712974
3366,7,2729,건대입구(7),2022-12,587798
3367,7,2730,뚝섬유원지,2022-12,335799
3368,7,2731,청담,2022-12,817076
3369,7,2732,강남구청,2022-12,690144
3370,7,2733,학동,2022-12,1009576
3371,7,2734,논현,2022-12,726278
3372,7,2735,반포,2022-12,254300
3373,7,2736,고속터미널(7),2022-12,710104
3374,7,2737,내방,2022-12,624621
3375,7,2738,이수(7),2022-12,727392
3376,7,2739,남성,2022-12,495379
3377,7,2740,숭실대입구,2022-12,584549
3378,7,2741,상도,2022-12,502717
3379,7,2742,장승배기,2022-12,387091
3380,7,2743,신대방삼거리,2022-12,644898
3381,7,2744,보라매,2022-12,312887
3382,7,2745,신풍,2022-12,512409
3383,7,2746,대림(7),2022-12,381888
3384,7,2747,남구로,2022-12,688598
3385,7,2748,가산디지털단지(7),2022-12,1963495
3386,7,2749,철산,2022-12,1052360
3387,7,2750,광명사거리,2022-12,993868
3388,7,2751,천왕,2022-12,495541
3389,7,2752,온수(7),2022-12,429229
3390,8,2811,암사,2022-12,880665
3391,8,2812,천호(8),2022-12,695382
3392,8,2813,강동구청,2022-12,518067
3393,8,2814,몽촌토성,2022-12,316212
3394,8,2815,잠실(8),2022-12,816178
3395,8,2816,석촌(8),2022-12,399270
3396,8,2817,송파,2022-12,439562
3397,8,2818,가락시장(8),2022-12,378183
3398,8,2819,문정,2022-12,1010390
3399,8,2820,장지,2022-12,854295
3400,8,2821,복정(8),2022-12,448573
3401,8,2822,산성,2022-12,245106
3402,8,2823,남한산성입구,2022-12,624786
3403,8,2824,단대오거리,2022-12,521158
3404,8,2825,신흥,2022-12,242875
3405,8,2826,수진,2022-12,242844
3406,8,2827,모란(8),2022-12,163352
3407,8,2828,남위례,2022-12,289804
3408,9,4126,언주,2022-12,580820
3409,9,4127,선정릉,2022-12,520994
3410,9,4128,삼성중앙,2022-12,391067
3411,9,4129,봉은사,2022-12,1144553
3412,9,4130,종합운동장(9),2022-12,268140
3413,9,4131,삼전,2022-12,363282
3414,9,4132,석촌고분,2022-12,345068
3415,9,4133,석촌(9),2022-12,450396
3416,9,4134,송파나루,2022-12,303843
3417,9,4135,한성백제,2022-12,131958
3418,9,4136,올림픽공원(9),2022-12,487406
3419,9,4137,둔촌오륜,2022-12,56621
3420,9,4138,중앙보훈병원,2022-12,527143
