연번,호선,고유역번호(외부역코드),역명,수송연월,환승유입인원수
1,1,150,서울역(1),2023-01,927833
2,1,151,시청(1),2023-01,505103
3,1,152,종각,2023-01,828806
4,1,153,종로3가(1),2023-01,401560
5,1,154,종로5가,2023-01,511397
6,1,155,동대문(1),2023-01,182626
7,1,156,신설동(1),2023-01,219013
8,1,157,제기동,2023-01,376863
9,1,158,청량리,2023-01,396915
10,1,159,동묘앞(1),2023-01,168123
11,2,201,시청(2),2023-01,319093
12,2,202,을지로입구,2023-01,632032
13,2,203,을지로3가(2),2023-01,318938
14,2,204,을지로4가(2),2023-01,143748
15,2,205,동대문역사문화공원(2),2023-01,125057
16,2,206,신당(2),2023-01,176856
17,2,207,상왕십리,2023-01,183653
18,2,208,왕십리(2),2023-01,160021
19,2,209,한양대,2023-01,113642
20,2,210,뚝섬,2023-01,351670
21,2,211,성수,2023-01,637251
22,2,212,건대입구(2),2023-01,370126
23,2,213,구의,2023-01,252482
24,2,214,강변,2023-01,310890
25,2,215,잠실나루,2023-01,162376
26,2,216,잠실(2),2023-01,773611
27,2,217,잠실새내,2023-01,236106
28,2,218,종합운동장(2),2023-01,93001
29,2,219,삼성,2023-01,627483
30,2,220,선릉,2023-01,541427
31,2,221,역삼,2023-01,741942
32,2,222,강남,2023-01,819066
33,2,223,교대(2),2023-01,365730
34,2,224,서초,2023-01,236411
35,2,225,방배,2023-01,164890
36,2,226,사당(2),2023-01,404585
37,2,227,낙성대,2023-01,308358
38,2,228,서울대입구,2023-01,509652
39,2,229,봉천,2023-01,249009
40,2,230,신림,2023-01,634710
41,2,231,신대방,2023-01,296455
42,2,232,구로디지털단지,2023-01,738467
43,2,233,대림(2),2023-01,269537
44,2,234,신도림,2023-01,697788
45,2,235,문래,2023-01,316070
46,2,236,영등포구청(2),2023-01,260564
47,2,237,당산,2023-01,215933
48,2,238,합정(2),2023-01,473406
49,2,239,홍대입구,2023-01,1120418
50,2,240,신촌,2023-01,502468
51,2,241,이대,2023-01,200921
52,2,242,아현,2023-01,115106
53,2,243,충정로(2),2023-01,110941
54,2,244,용답,2023-01,20976
55,2,245,신답,2023-01,9123
56,2,246,신설동(2),2023-01,52937
57,2,247,도림천,2023-01,21493
58,2,248,양천구청,2023-01,104882
59,2,249,신정네거리,2023-01,160166
60,2,250,용두,2023-01,20231
61,3,309,지축,2023-01,99326
62,3,310,구파발,2023-01,314518
63,3,311,연신내(3),2023-01,438177
64,3,312,불광(3),2023-01,216972
65,3,313,녹번,2023-01,186637
66,3,314,홍제,2023-01,239078
67,3,315,무악재,2023-01,59474
68,3,316,독립문,2023-01,97712
69,3,317,경복궁,2023-01,340613
70,3,318,안국,2023-01,416811
71,3,319,종로3가(3),2023-01,185094
72,3,320,을지로3가(3),2023-01,121570
73,3,322,동대입구,2023-01,166146
74,3,323,약수(3),2023-01,165788
75,3,324,금호,2023-01,108132
76,3,325,옥수,2023-01,141126
77,3,326,압구정,2023-01,630416
78,3,327,신사,2023-01,564894
79,3,328,잠원,2023-01,67726
80,3,329,고속터미널(3),2023-01,714173
81,3,330,교대(3),2023-01,135965
82,3,331,남부터미널,2023-01,590567
83,3,332,양재,2023-01,679372
84,3,333,매봉,2023-01,209852
85,3,334,도곡,2023-01,73773
86,3,335,대치,2023-01,173555
87,3,336,학여울,2023-01,32270
88,3,337,대청,2023-01,136001
89,3,338,일원,2023-01,156578
90,3,339,수서,2023-01,267196
91,3,340,가락시장(3),2023-01,112172
92,3,341,경찰병원,2023-01,127360
93,3,342,오금(3),2023-01,64100
94,4,409,당고개,2023-01,103175
95,4,410,상계,2023-01,239687
96,4,411,노원(4),2023-01,221735
97,4,412,창동,2023-01,410154
98,4,413,쌍문,2023-01,386429
99,4,414,수유,2023-01,501838
100,4,415,미아,2023-01,194439
101,4,416,미아사거리,2023-01,368803
102,4,417,길음,2023-01,289433
103,4,418,성신여대입구,2023-01,268412
104,4,419,한성대입구,2023-01,199538
105,4,420,혜화,2023-01,619196
106,4,421,동대문(4),2023-01,280921
107,4,422,동대문역사문화공원(4),2023-01,132821
108,4,423,충무로(4),2023-01,351211
109,4,424,명동,2023-01,465442
110,4,425,회현,2023-01,429435
111,4,426,서울역(4),2023-01,322161
112,4,427,숙대입구,2023-01,196082
113,4,428,삼각지(4),2023-01,93370
114,4,429,신용산,2023-01,309557
115,4,430,이촌,2023-01,194767
116,4,431,동작,2023-01,25077
117,4,432,이수(총신대입구),2023-01,410910
118,4,433,사당(4),2023-01,332879
119,4,434,남태령,2023-01,21857
120,5,2511,방화,2023-01,80873
121,5,2512,개화산,2023-01,68209
122,5,2513,김포공항(5),2023-01,83393
123,5,2514,송정,2023-01,57349
124,5,2515,마곡,2023-01,118068
125,5,2516,발산,2023-01,250577
126,5,2517,우장산,2023-01,168777
127,5,2518,화곡,2023-01,328681
128,5,2519,까치산(5),2023-01,412748
129,5,2520,신정,2023-01,139057
130,5,2521,목동,2023-01,235727
131,5,2522,오목교,2023-01,312739
132,5,2523,양평(5),2023-01,90936
133,5,2524,영등포구청(5),2023-01,23742
134,5,2525,영등포시장,2023-01,124397
135,5,2526,신길(5),2023-01,50240
136,5,2527,여의도(5),2023-01,386179
137,5,2528,여의나루,2023-01,185233
138,5,2529,마포,2023-01,231910
139,5,2530,공덕(5),2023-01,181556
140,5,2531,애오개,2023-01,97048
141,5,2532,충정로(5),2023-01,50677
142,5,2533,서대문,2023-01,266003
143,5,2534,광화문,2023-01,412299
144,5,2535,종로3가(5),2023-01,151609
145,5,2536,을지로4가(5),2023-01,40636
146,5,2537,동대문역사문화공원(5),2023-01,38056
147,5,2538,청구(5),2023-01,40169
148,5,2539,신금호,2023-01,98113
149,5,2540,행당,2023-01,108831
150,5,2541,왕십리(5),2023-01,27996
151,5,2542,마장,2023-01,76542
152,5,2543,답십리,2023-01,231419
153,5,2544,장한평,2023-01,314819
154,5,2545,군자(5),2023-01,143651
155,5,2546,아차산,2023-01,211273
156,5,2547,광나루,2023-01,160783
157,5,2548,천호(5),2023-01,203115
158,5,2549,강동,2023-01,277391
159,5,2550,길동,2023-01,112045
160,5,2551,굽은다리,2023-01,122712
161,5,2552,명일,2023-01,109506
162,5,2553,고덕,2023-01,113723
163,5,2554,상일동,2023-01,187120
164,5,2555,둔촌동,2023-01,130677
165,5,2556,올림픽공원(5),2023-01,52933
166,5,2557,방이,2023-01,98608
167,5,2558,오금(5),2023-01,32656
168,5,2559,개롱,2023-01,90236
169,5,2560,거여,2023-01,147269
170,5,2561,마천,2023-01,113421
171,5,2562,강일,2023-01,60645
172,5,2563,미사,2023-01,201497
173,5,2564,하남풍산,2023-01,43080
174,5,2565,하남시청,2023-01,70479
175,5,2566,하남검단산,2023-01,60712
176,6,2611,응암,2023-01,283765
177,6,2612,역촌,2023-01,65067
178,6,2613,불광(6),2023-01,46124
179,6,2614,독바위,2023-01,43399
180,6,2616,구산,2023-01,95341
181,6,2617,새절,2023-01,186996
182,6,2618,증산,2023-01,157160
183,6,2619,디지털미디어시티(6),2023-01,235594
184,6,2620,월드컵경기장,2023-01,55631
185,6,2621,마포구청,2023-01,189877
186,6,2622,망원,2023-01,253278
187,6,2623,합정(6),2023-01,113867
188,6,2624,상수,2023-01,184303
189,6,2625,광흥창,2023-01,116785
190,6,2626,대흥,2023-01,122897
191,6,2627,공덕(6),2023-01,228738
192,6,2628,효창공원앞,2023-01,96394
193,6,2629,삼각지(6),2023-01,68394
194,6,2630,녹사평,2023-01,74894
195,6,2631,이태원,2023-01,195721
196,6,2632,한강진,2023-01,165322
197,6,2633,버티고개,2023-01,37322
198,6,2634,약수(6),2023-01,51271
199,6,2635,청구(6),2023-01,41310
200,6,2636,신당(6),2023-01,104687
201,6,2637,동묘앞(6),2023-01,129086
202,6,2638,창신,2023-01,52146
203,6,2639,보문,2023-01,105410
204,6,2640,안암,2023-01,189191
205,6,2641,고려대,2023-01,137790
206,6,2642,월곡,2023-01,200503
207,6,2643,상월곡,2023-01,100720
208,6,2644,돌곶이,2023-01,163273
209,6,2645,석계(6),2023-01,228647
210,6,2646,태릉입구(6),2023-01,82949
211,6,2647,화랑대,2023-01,161281
212,6,2648,봉화산,2023-01,154136
213,7,2711,장암,2023-01,12343
214,7,2712,도봉산(7),2023-01,131095
215,7,2713,수락산,2023-01,175339
216,7,2714,마들,2023-01,186251
217,7,2715,노원(7),2023-01,224262
218,7,2716,중계,2023-01,192403
219,7,2717,하계,2023-01,240347
220,7,2718,공릉,2023-01,168317
221,7,2719,태릉입구(7),2023-01,88856
222,7,2720,먹골,2023-01,139803
223,7,2721,중화,2023-01,133916
224,7,2722,상봉(7),2023-01,224527
225,7,2723,면목,2023-01,216255
226,7,2724,사가정,2023-01,232264
227,7,2725,용마산,2023-01,87303
228,7,2726,중곡,2023-01,156993
229,7,2727,군자(7),2023-01,133239
230,7,2728,어린이대공원,2023-01,189968
231,7,2729,건대입구(7),2023-01,145420
232,7,2730,뚝섬유원지,2023-01,115812
233,7,2731,청담,2023-01,243659
234,7,2732,강남구청,2023-01,201200
235,7,2733,학동,2023-01,330478
236,7,2734,논현,2023-01,206389
237,7,2735,반포,2023-01,62500
238,7,2736,고속터미널(7),2023-01,169932
239,7,2737,내방,2023-01,192566
240,7,2738,이수(7),2023-01,212422
241,7,2739,남성,2023-01,148429
242,7,2740,숭실대입구,2023-01,152933
243,7,2741,상도,2023-01,133316
244,7,2742,장승배기,2023-01,106851
245,7,2743,신대방삼거리,2023-01,188506
246,7,2744,보라매,2023-01,85500
247,7,2745,신풍,2023-01,150117
248,7,2746,대림(7),2023-01,117926
249,7,2747,남구로,2023-01,247191
250,7,2748,가산디지털단지(7),2023-01,733864
251,7,2749,철산,2023-01,368595
252,7,2750,광명사거리,2023-01,334875
253,7,2751,천왕,2023-01,146683
254,7,2752,온수(7),2023-01,111666
255,8,2811,암사,2023-01,301077
256,8,2812,천호(8),2023-01,222805
257,8,2813,강동구청,2023-01,189842
258,8,2814,몽촌토성,2023-01,111860
259,8,2815,잠실(8),2023-01,236928
260,8,2816,석촌(8),2023-01,147743
261,8,2817,송파,2023-01,152137
262,8,2818,가락시장(8),2023-01,121099
263,8,2819,문정,2023-01,399879
264,8,2820,장지,2023-01,289856
265,8,2821,복정(8),2023-01,159188
266,8,2822,산성,2023-01,80836
267,8,2823,남한산성입구,2023-01,192937
268,8,2824,단대오거리,2023-01,184893
269,8,2825,신흥,2023-01,82239
270,8,2826,수진,2023-01,73227
271,8,2827,모란(8),2023-01,17861
272,8,2828,남위례,2023-01,99257
273,9,4126,언주,2023-01,237262
274,9,4127,선정릉,2023-01,230352
275,9,4128,삼성중앙,2023-01,164728
276,9,4129,봉은사,2023-01,427730
277,9,4130,종합운동장(9),2023-01,99871
278,9,4131,삼전,2023-01,140503
279,9,4132,석촌고분,2023-01,134571
280,9,4133,석촌(9),2023-01,164740
281,9,4134,송파나루,2023-01,117154
282,9,4135,한성백제,2023-01,45131
283,9,4136,올림픽공원(9),2023-01,164396
284,9,4137,둔촌오륜,2023-01,17186
285,9,4138,중앙보훈병원,2023-01,199202
286,1,150,서울역(1),2023-02,959343
287,1,151,시청(1),2023-02,526813
288,1,152,종각,2023-02,870758
289,1,153,종로3가(1),2023-02,420921
290,1,154,종로5가,2023-02,539477
291,1,155,동대문(1),2023-02,189907
292,1,156,신설동(1),2023-02,228153
293,1,157,제기동,2023-02,362311
294,1,158,청량리,2023-02,386946
295,1,159,동묘앞(1),2023-02,182166
296,2,201,시청(2),2023-02,327863
297,2,202,을지로입구,2023-02,633160
298,2,203,을지로3가(2),2023-02,316607
299,2,204,을지로4가(2),2023-02,150084
300,2,205,동대문역사문화공원(2),2023-02,121916
301,2,206,신당(2),2023-02,181292
302,2,207,상왕십리,2023-02,184710
303,2,208,왕십리(2),2023-02,161754
304,2,209,한양대,2023-02,114809
305,2,210,뚝섬,2023-02,363680
306,2,211,성수,2023-02,668996
307,2,212,건대입구(2),2023-02,370881
308,2,213,구의,2023-02,254497
309,2,214,강변,2023-02,307130
310,2,215,잠실나루,2023-02,168494
311,2,216,잠실(2),2023-02,811318
312,2,217,잠실새내,2023-02,241142
313,2,218,종합운동장(2),2023-02,102557
314,2,219,삼성,2023-02,662096
315,2,220,선릉,2023-02,556748
316,2,221,역삼,2023-02,756072
317,2,222,강남,2023-02,831484
318,2,223,교대(2),2023-02,379378
319,2,224,서초,2023-02,248322
320,2,225,방배,2023-02,168608
321,2,226,사당(2),2023-02,428910
322,2,227,낙성대,2023-02,308514
323,2,228,서울대입구,2023-02,510242
324,2,229,봉천,2023-02,250701
325,2,230,신림,2023-02,625276
326,2,231,신대방,2023-02,294359
327,2,232,구로디지털단지,2023-02,742567
328,2,233,대림(2),2023-02,271736
329,2,234,신도림,2023-02,723412
330,2,235,문래,2023-02,331513
331,2,236,영등포구청(2),2023-02,267544
332,2,237,당산,2023-02,230992
333,2,238,합정(2),2023-02,495484
334,2,239,홍대입구,2023-02,1141306
335,2,240,신촌,2023-02,517587
336,2,241,이대,2023-02,212176
337,2,242,아현,2023-02,116052
338,2,243,충정로(2),2023-02,115810
339,2,244,용답,2023-02,20347
340,2,245,신답,2023-02,9356
341,2,246,신설동(2),2023-02,54704
342,2,247,도림천,2023-02,21803
343,2,248,양천구청,2023-02,108109
344,2,249,신정네거리,2023-02,160693
345,2,250,용두,2023-02,19822
346,3,309,지축,2023-02,104519
347,3,310,구파발,2023-02,322551
348,3,311,연신내(3),2023-02,439927
349,3,312,불광(3),2023-02,225655
350,3,313,녹번,2023-02,188818
351,3,314,홍제,2023-02,243869
352,3,315,무악재,2023-02,60338
353,3,316,독립문,2023-02,106163
354,3,317,경복궁,2023-02,364600
355,3,318,안국,2023-02,452535
356,3,319,종로3가(3),2023-02,192072
357,3,320,을지로3가(3),2023-02,125146
358,3,322,동대입구,2023-02,172894
359,3,323,약수(3),2023-02,167721
360,3,324,금호,2023-02,108958
361,3,325,옥수,2023-02,143444
362,3,326,압구정,2023-02,630901
363,3,327,신사,2023-02,581588
364,3,328,잠원,2023-02,71147
365,3,329,고속터미널(3),2023-02,702529
366,3,330,교대(3),2023-02,141680
367,3,331,남부터미널,2023-02,604738
368,3,332,양재,2023-02,699603
369,3,333,매봉,2023-02,212528
370,3,334,도곡,2023-02,79791
371,3,335,대치,2023-02,173591
372,3,336,학여울,2023-02,42620
373,3,337,대청,2023-02,138989
374,3,338,일원,2023-02,160135
375,3,339,수서,2023-02,271771
376,3,340,가락시장(3),2023-02,112740
377,3,341,경찰병원,2023-02,127549
378,3,342,오금(3),2023-02,65134
379,4,409,당고개,2023-02,104746
380,4,410,상계,2023-02,243070
381,4,411,노원(4),2023-02,226892
382,4,412,창동,2023-02,412230
383,4,413,쌍문,2023-02,387261
384,4,414,수유,2023-02,501286
385,4,415,미아,2023-02,197685
386,4,416,미아사거리,2023-02,373166
387,4,417,길음,2023-02,296404
388,4,418,성신여대입구,2023-02,270430
389,4,419,한성대입구,2023-02,203950
390,4,420,혜화,2023-02,663520
391,4,421,동대문(4),2023-02,304741
392,4,422,동대문역사문화공원(4),2023-02,131188
393,4,423,충무로(4),2023-02,367321
394,4,424,명동,2023-02,485194
395,4,425,회현,2023-02,470375
396,4,426,서울역(4),2023-02,339063
397,4,427,숙대입구,2023-02,205985
398,4,428,삼각지(4),2023-02,98909
399,4,429,신용산,2023-02,317788
400,4,430,이촌,2023-02,210902
401,4,431,동작,2023-02,27034
402,4,432,이수(총신대입구),2023-02,413947
403,4,433,사당(4),2023-02,349870
404,4,434,남태령,2023-02,21448
405,5,2511,방화,2023-02,80989
406,5,2512,개화산,2023-02,70144
407,5,2513,김포공항(5),2023-02,82060
408,5,2514,송정,2023-02,56579
409,5,2515,마곡,2023-02,122430
410,5,2516,발산,2023-02,258399
411,5,2517,우장산,2023-02,170557
412,5,2518,화곡,2023-02,331175
413,5,2519,까치산(5),2023-02,411963
414,5,2520,신정,2023-02,138604
415,5,2521,목동,2023-02,236076
416,5,2522,오목교,2023-02,319304
417,5,2523,양평(5),2023-02,93295
418,5,2524,영등포구청(5),2023-02,25016
419,5,2525,영등포시장,2023-02,128459
420,5,2526,신길(5),2023-02,50869
421,5,2527,여의도(5),2023-02,386413
422,5,2528,여의나루,2023-02,218469
423,5,2529,마포,2023-02,237200
424,5,2530,공덕(5),2023-02,189962
425,5,2531,애오개,2023-02,98473
426,5,2532,충정로(5),2023-02,51293
427,5,2533,서대문,2023-02,272117
428,5,2534,광화문,2023-02,415044
429,5,2535,종로3가(5),2023-02,156214
430,5,2536,을지로4가(5),2023-02,43342
431,5,2537,동대문역사문화공원(5),2023-02,38819
432,5,2538,청구(5),2023-02,41237
433,5,2539,신금호,2023-02,99143
434,5,2540,행당,2023-02,108580
435,5,2541,왕십리(5),2023-02,28163
436,5,2542,마장,2023-02,73048
437,5,2543,답십리,2023-02,233187
438,5,2544,장한평,2023-02,322015
439,5,2545,군자(5),2023-02,146672
440,5,2546,아차산,2023-02,213472
441,5,2547,광나루,2023-02,168856
442,5,2548,천호(5),2023-02,210273
443,5,2549,강동,2023-02,277882
444,5,2550,길동,2023-02,112169
445,5,2551,굽은다리,2023-02,121035
446,5,2552,명일,2023-02,110392
447,5,2553,고덕,2023-02,117591
448,5,2554,상일동,2023-02,188683
449,5,2555,둔촌동,2023-02,133912
450,5,2556,올림픽공원(5),2023-02,51995
451,5,2557,방이,2023-02,99182
452,5,2558,오금(5),2023-02,33668
453,5,2559,개롱,2023-02,92515
454,5,2560,거여,2023-02,149981
455,5,2561,마천,2023-02,115828
456,5,2562,강일,2023-02,62166
457,5,2563,미사,2023-02,205193
458,5,2564,하남풍산,2023-02,43815
459,5,2565,하남시청,2023-02,72242
460,5,2566,하남검단산,2023-02,61433
461,6,2611,응암,2023-02,285591
462,6,2612,역촌,2023-02,64448
463,6,2613,불광(6),2023-02,47106
464,6,2614,독바위,2023-02,44110
465,6,2616,구산,2023-02,95724
466,6,2617,새절,2023-02,187798
467,6,2618,증산,2023-02,158339
468,6,2619,디지털미디어시티(6),2023-02,239588
469,6,2620,월드컵경기장,2023-02,67666
470,6,2621,마포구청,2023-02,191900
471,6,2622,망원,2023-02,256803
472,6,2623,합정(6),2023-02,117842
473,6,2624,상수,2023-02,183852
474,6,2625,광흥창,2023-02,120536
475,6,2626,대흥,2023-02,126288
476,6,2627,공덕(6),2023-02,237408
477,6,2628,효창공원앞,2023-02,98372
478,6,2629,삼각지(6),2023-02,71685
479,6,2630,녹사평,2023-02,79319
480,6,2631,이태원,2023-02,202740
481,6,2632,한강진,2023-02,196419
482,6,2633,버티고개,2023-02,37824
483,6,2634,약수(6),2023-02,52583
484,6,2635,청구(6),2023-02,42378
485,6,2636,신당(6),2023-02,106868
486,6,2637,동묘앞(6),2023-02,139690
487,6,2638,창신,2023-02,50526
488,6,2639,보문,2023-02,106221
489,6,2640,안암,2023-02,205376
490,6,2641,고려대,2023-02,143990
491,6,2642,월곡,2023-02,203170
492,6,2643,상월곡,2023-02,102609
493,6,2644,돌곶이,2023-02,161697
494,6,2645,석계(6),2023-02,230658
495,6,2646,태릉입구(6),2023-02,84401
496,6,2647,화랑대,2023-02,164284
497,6,2648,봉화산,2023-02,155593
498,7,2711,장암,2023-02,14440
499,7,2712,도봉산(7),2023-02,137528
500,7,2713,수락산,2023-02,181951
501,7,2714,마들,2023-02,186728
502,7,2715,노원(7),2023-02,230019
503,7,2716,중계,2023-02,194761
504,7,2717,하계,2023-02,244037
505,7,2718,공릉,2023-02,177019
506,7,2719,태릉입구(7),2023-02,92806
507,7,2720,먹골,2023-02,141116
508,7,2721,중화,2023-02,135360
509,7,2722,상봉(7),2023-02,226054
510,7,2723,면목,2023-02,218135
511,7,2724,사가정,2023-02,234041
512,7,2725,용마산,2023-02,88144
513,7,2726,중곡,2023-02,159210
514,7,2727,군자(7),2023-02,134391
515,7,2728,어린이대공원,2023-02,195505
516,7,2729,건대입구(7),2023-02,146809
517,7,2730,뚝섬유원지,2023-02,120042
518,7,2731,청담,2023-02,255492
519,7,2732,강남구청,2023-02,210767
520,7,2733,학동,2023-02,342992
521,7,2734,논현,2023-02,208616
522,7,2735,반포,2023-02,64872
523,7,2736,고속터미널(7),2023-02,171765
524,7,2737,내방,2023-02,196009
525,7,2738,이수(7),2023-02,216414
526,7,2739,남성,2023-02,150259
527,7,2740,숭실대입구,2023-02,157206
528,7,2741,상도,2023-02,136015
529,7,2742,장승배기,2023-02,110315
530,7,2743,신대방삼거리,2023-02,190133
531,7,2744,보라매,2023-02,87427
532,7,2745,신풍,2023-02,152901
533,7,2746,대림(7),2023-02,109636
534,7,2747,남구로,2023-02,242592
535,7,2748,가산디지털단지(7),2023-02,749363
536,7,2749,철산,2023-02,374798
537,7,2750,광명사거리,2023-02,335772
538,7,2751,천왕,2023-02,148370
539,7,2752,온수(7),2023-02,114176
540,8,2811,암사,2023-02,303372
541,8,2812,천호(8),2023-02,227166
542,8,2813,강동구청,2023-02,192156
543,8,2814,몽촌토성,2023-02,114799
544,8,2815,잠실(8),2023-02,236162
545,8,2816,석촌(8),2023-02,151476
546,8,2817,송파,2023-02,153672
547,8,2818,가락시장(8),2023-02,119919
548,8,2819,문정,2023-02,413727
549,8,2820,장지,2023-02,291007
550,8,2821,복정(8),2023-02,163705
551,8,2822,산성,2023-02,84416
552,8,2823,남한산성입구,2023-02,197171
553,8,2824,단대오거리,2023-02,192059
554,8,2825,신흥,2023-02,83523
555,8,2826,수진,2023-02,72853
556,8,2827,모란(8),2023-02,18754
557,8,2828,남위례,2023-02,104716
558,9,4126,언주,2023-02,244144
559,9,4127,선정릉,2023-02,240677
560,9,4128,삼성중앙,2023-02,167826
561,9,4129,봉은사,2023-02,470705
562,9,4130,종합운동장(9),2023-02,105354
563,9,4131,삼전,2023-02,141185
564,9,4132,석촌고분,2023-02,136994
565,9,4133,석촌(9),2023-02,169486
566,9,4134,송파나루,2023-02,114759
567,9,4135,한성백제,2023-02,44063
568,9,4136,올림픽공원(9),2023-02,161282
569,9,4137,둔촌오륜,2023-02,18338
570,9,4138,중앙보훈병원,2023-02,203808
571,1,150,서울역(1),2023-03,1044405
572,1,151,시청(1),2023-03,602640
573,1,152,종각,2023-03,952226
574,1,153,종로3가(1),2023-03,466673
575,1,154,종로5가,2023-03,617844
576,1,155,동대문(1),2023-03,223491
577,1,156,신설동(1),2023-03,264756
578,1,157,제기동,2023-03,413182
579,1,158,청량리,2023-03,458687
580,1,159,동묘앞(1),2023-03,220576
581,2,201,시청(2),2023-03,361107
582,2,202,을지로입구,2023-03,699332
583,2,203,을지로3가(2),2023-03,349238
584,2,204,을지로4가(2),2023-03,166022
585,2,205,동대문역사문화공원(2),2023-03,150579
586,2,206,신당(2),2023-03,206852
587,2,207,상왕십리,2023-03,208979
588,2,208,왕십리(2),2023-03,186844
589,2,209,한양대,2023-03,267937
590,2,210,뚝섬,2023-03,410997
591,2,211,성수,2023-03,727985
592,2,212,건대입구(2),2023-03,425150
593,2,213,구의,2023-03,287659
594,2,214,강변,2023-03,335885
595,2,215,잠실나루,2023-03,195494
596,2,216,잠실(2),2023-03,830720
597,2,217,잠실새내,2023-03,274113
598,2,218,종합운동장(2),2023-03,124093
599,2,219,삼성,2023-03,718314
600,2,220,선릉,2023-03,613807
601,2,221,역삼,2023-03,830415
602,2,222,강남,2023-03,868675
603,2,223,교대(2),2023-03,431071
604,2,224,서초,2023-03,275453
605,2,225,방배,2023-03,246035
606,2,226,사당(2),2023-03,487230
607,2,227,낙성대,2023-03,361895
608,2,228,서울대입구,2023-03,598250
609,2,229,봉천,2023-03,283164
610,2,230,신림,2023-03,703495
611,2,231,신대방,2023-03,338836
612,2,232,구로디지털단지,2023-03,822002
613,2,233,대림(2),2023-03,312384
614,2,234,신도림,2023-03,805153
615,2,235,문래,2023-03,366811
616,2,236,영등포구청(2),2023-03,296446
617,2,237,당산,2023-03,277542
618,2,238,합정(2),2023-03,530063
619,2,239,홍대입구,2023-03,1249657
620,2,240,신촌,2023-03,632597
621,2,241,이대,2023-03,318772
622,2,242,아현,2023-03,143672
623,2,243,충정로(2),2023-03,130965
624,2,244,용답,2023-03,34900
625,2,245,신답,2023-03,11063
626,2,246,신설동(2),2023-03,62723
627,2,247,도림천,2023-03,24297
628,2,248,양천구청,2023-03,127416
629,2,249,신정네거리,2023-03,187980
630,2,250,용두,2023-03,22441
631,3,309,지축,2023-03,123391
632,3,310,구파발,2023-03,373701
633,3,311,연신내(3),2023-03,501558
634,3,312,불광(3),2023-03,265247
635,3,313,녹번,2023-03,222405
636,3,314,홍제,2023-03,294743
637,3,315,무악재,2023-03,71161
638,3,316,독립문,2023-03,131099
639,3,317,경복궁,2023-03,475368
640,3,318,안국,2023-03,536012
641,3,319,종로3가(3),2023-03,216573
642,3,320,을지로3가(3),2023-03,137852
643,3,322,동대입구,2023-03,261094
644,3,323,약수(3),2023-03,190554
645,3,324,금호,2023-03,124225
646,3,325,옥수,2023-03,165855
647,3,326,압구정,2023-03,690236
648,3,327,신사,2023-03,626870
649,3,328,잠원,2023-03,83508
650,3,329,고속터미널(3),2023-03,746716
651,3,330,교대(3),2023-03,165707
652,3,331,남부터미널,2023-03,662620
653,3,332,양재,2023-03,782611
654,3,333,매봉,2023-03,241645
655,3,334,도곡,2023-03,97214
656,3,335,대치,2023-03,193213
657,3,336,학여울,2023-03,59481
658,3,337,대청,2023-03,158671
659,3,338,일원,2023-03,185720
660,3,339,수서,2023-03,304811
661,3,340,가락시장(3),2023-03,126146
662,3,341,경찰병원,2023-03,143042
663,3,342,오금(3),2023-03,76061
664,4,409,당고개,2023-03,120320
665,4,410,상계,2023-03,283427
666,4,411,노원(4),2023-03,255332
667,4,412,창동,2023-03,476423
668,4,413,쌍문,2023-03,442970
669,4,414,수유,2023-03,575624
670,4,415,미아,2023-03,240472
671,4,416,미아사거리,2023-03,418380
672,4,417,길음,2023-03,382441
673,4,418,성신여대입구,2023-03,347796
674,4,419,한성대입구,2023-03,271802
675,4,420,혜화,2023-03,743668
676,4,421,동대문(4),2023-03,352854
677,4,422,동대문역사문화공원(4),2023-03,157602
678,4,423,충무로(4),2023-03,477991
679,4,424,명동,2023-03,676710
680,4,425,회현,2023-03,555716
681,4,426,서울역(4),2023-03,364048
682,4,427,숙대입구,2023-03,271336
683,4,428,삼각지(4),2023-03,105421
684,4,429,신용산,2023-03,347672
685,4,430,이촌,2023-03,203706
686,4,431,동작,2023-03,34666
687,4,432,이수(총신대입구),2023-03,468602
688,4,433,사당(4),2023-03,401874
689,4,434,남태령,2023-03,26402
690,5,2511,방화,2023-03,93834
691,5,2512,개화산,2023-03,80408
692,5,2513,김포공항(5),2023-03,86428
693,5,2514,송정,2023-03,63769
694,5,2515,마곡,2023-03,137693
695,5,2516,발산,2023-03,289860
696,5,2517,우장산,2023-03,204710
697,5,2518,화곡,2023-03,384613
698,5,2519,까치산(5),2023-03,466498
699,5,2520,신정,2023-03,157501
700,5,2521,목동,2023-03,274304
701,5,2522,오목교,2023-03,368244
702,5,2523,양평(5),2023-03,104466
703,5,2524,영등포구청(5),2023-03,28544
704,5,2525,영등포시장,2023-03,145336
705,5,2526,신길(5),2023-03,59763
706,5,2527,여의도(5),2023-03,431830
707,5,2528,여의나루,2023-03,336554
708,5,2529,마포,2023-03,261387
709,5,2530,공덕(5),2023-03,212128
710,5,2531,애오개,2023-03,111318
711,5,2532,충정로(5),2023-03,59854
712,5,2533,서대문,2023-03,320674
713,5,2534,광화문,2023-03,474806
714,5,2535,종로3가(5),2023-03,171696
715,5,2536,을지로4가(5),2023-03,49032
716,5,2537,동대문역사문화공원(5),2023-03,42787
717,5,2538,청구(5),2023-03,45900
718,5,2539,신금호,2023-03,116259
719,5,2540,행당,2023-03,125412
